Time,Average Requests,Upper CI,Lower CI
139500,0.000235343383585,0.00025565602214,0.000215030745029
140400,0.000242881072027,0.000263241871262,0.000222520272792
141300,0.000215242881072,0.000234303046971,0.000196182715173
142200,0.000251675041876,0.00027287466836,0.000230475415392
143100,0.000216499162479,0.000234700393317,0.000198297931641
144000,0.000331239530988,0.000354961321525,0.000307517740451
144900,0.000212730318258,0.000231106784457,0.000194353852059
145800,0.00020770519263,0.000226193818296,0.000189216566964
146700,0.000223199329983,0.000242807022956,0.00020359163701
147600,0.000219430485762,0.000238512702249,0.000200348269275
148500,0.00020351758794,0.000221135318063,0.000185899857816
149400,0.000188860971524,0.000207572588012,0.000170149355037
150300,0.000195979899497,0.000214060174934,0.000177899624061
151200,0.000618927973199,0.000649798657511,0.000588057288888
152100,0.000199748743719,0.000218273543188,0.00018122394425
153000,0.000216499162479,0.000235142215402,0.000197856109556
153900,0.000221105527638,0.000240322057747,0.000201888997529
154800,0.000204355108878,0.000221936303486,0.000186773914269
155700,0.000229480737018,0.000249610230648,0.000209351243389
156600,0.000216499162479,0.000235466829336,0.000197531495622
157500,0.000201423785595,0.00021954763809,0.000183299933099
158400,0.000223199329983,0.000240878820728,0.000205519839238
159300,0.000193467336683,0.000210448007034,0.000176486666333
160200,0.000195979899497,0.000213175703486,0.000178784095509
161100,0.000191373534338,0.000209290824159,0.000173456244518
162000,0.000253768844221,0.000273799298652,0.00023373838979
162900,0.000193467336683,0.00021168141954,0.000175253253827
163800,0.000195561139028,0.000212575927217,0.00017854635084
164700,0.000189279731993,0.00020646448804,0.000172094975947
165600,0.00020351758794,0.00022166631065,0.000185368865229
166500,0.000197236180905,0.000215639313701,0.000178833048108
167400,0.000193048576214,0.000211016068386,0.000175081084043
168300,0.000194304857621,0.000211529353095,0.000177080362148
169200,0.000175879396985,0.000192416651505,0.000159342142465
170100,0.000184254606365,0.000201148937973,0.000167360274757
171000,0.000180485762144,0.000196946510751,0.000164025013538
171900,0.000167504187605,0.000183473899135,0.000151534476075
172800,0.000399078726968,0.000424603998516,0.00037355345542
173700,0.000184673366834,0.000201870866842,0.000167475866826
174600,0.000177554438861,0.000193828080573,0.000161280797149
175500,0.000190117252931,0.000208784775035,0.000171449730828
176400,0.00018216080402,0.000200252292869,0.000164069315172
177300,0.000167504187605,0.000184621872291,0.000150386502919
178200,0.000172529313233,0.000189337346848,0.000155721279618
179100,0.000189279731993,0.000207160832849,0.000171398631138
180000,0.000172948073702,0.000189375494408,0.000156520652996
180900,0.000200586264657,0.000218020357054,0.000183152172259
181800,0.000186767169179,0.00020533267583,0.000168201662528
182700,0.00017378559464,0.000190309513903,0.000157261675376
183600,0.000194304857621,0.000211171222986,0.000177438492257
184500,0.000175879396985,0.00019212700993,0.00015963178404
185400,0.000196398659966,0.000214686438836,0.000178110881097
186300,0.000168341708543,0.000184705627525,0.00015197778956
187200,0.000169179229481,0.000185887209569,0.000152471249392
188100,0.00017797319933,0.000195439009468,0.000160507389192
189000,0.00017378559464,0.000190674906986,0.000156896282293
189900,0.000168341708543,0.000184705627525,0.00015197778956
190800,0.000170435510888,0.000187105571958,0.000153765449818
191700,0.000188442211055,0.000206542133509,0.000170342288601
192600,0.000183417085427,0.000200381770657,0.000166452400197
193500,0.000178391959799,0.00019459459159,0.000162189328008
194400,0.000180904522613,0.000198389778004,0.000163419267222
195300,0.000167504187605,0.000184422590939,0.00015058578427
196200,0.000177554438861,0.00019503379698,0.000160075080742
197100,0.0001905360134,0.00020698588012,0.000174086146681
198000,0.00018634840871,0.000203720766067,0.000168976051354
198900,0.000191373534338,0.000209328640187,0.00017341842849
199800,0.000165829145729,0.000182308220645,0.000149350070812
200700,0.000162060301508,0.000179790361886,0.000144330241129
201600,0.000453936348409,0.000481693244818,0.000426179451999
202500,0.000181323283082,0.000197918308881,0.000164728257283
203400,0.00017378559464,0.000190834790446,0.000156736398834
204300,0.000170016750419,0.000186861385849,0.000153172114988
205200,0.000179648241206,0.000197444284644,0.000161852197768
206100,0.000180485762144,0.000198100989615,0.000162870534673
207000,0.000168760469012,0.000185842097262,0.000151678840762
207900,0.00017378559464,0.000191459866959,0.000156111322321
208800,0.000176298157454,0.000192656396874,0.000159939918034
209700,0.000165829145729,0.000182184275063,0.000149474016394
210600,0.000185929648241,0.000202762199365,0.000169097097117
211500,0.000175879396985,0.000193060363531,0.000158698430439
212400,0.000180485762144,0.000197593101769,0.000163378422519
213300,0.000171691792295,0.000188159173674,0.000155224410916
214200,0.000172948073702,0.000189334153145,0.000156561994258
215100,0.000174204355109,0.000191160562115,0.000157248148103
216000,0.000184673366834,0.000203345793456,0.000166000940213
216900,0.000162479061977,0.000179173721295,0.000145784402659
217800,0.000154103852596,0.000170392158852,0.00013781554634
218700,0.000155778894472,0.000171518272254,0.000140039516691
219600,0.00016959798995,0.000186333998307,0.000152861981592
220500,0.000174623115578,0.00019082938896,0.000158416842195
221400,0.000160385259631,0.000175382964943,0.00014538755432
222300,0.000174204355109,0.000191827474354,0.000156581235864
223200,0.000160385259631,0.00017591618951,0.000144854329753
224100,0.000182579564489,0.000200239593407,0.000164919535571
225000,0.000173366834171,0.000189404527116,0.000157329141226
225900,0.000180485762144,0.000197110516301,0.000163861007987
226800,0.000166666666667,0.0001821882041,0.000151145129233
227700,0.000184673366834,0.000202490741245,0.000166855992423
228600,0.000180485762144,0.000197313275579,0.000163658248709
229500,0.000172110552764,0.000189092141801,0.000155128963726
230400,0.000195561139028,0.000213125157317,0.00017799712074
231300,0.000168760469012,0.000185111741019,0.000152409197005
232200,0.00017378559464,0.000190634699067,0.000156936490212
233100,0.000166247906198,0.000182673675251,0.000149822137144
234000,0.000171691792295,0.000187868281061,0.000155515303528
234900,0.000171691792295,0.000188765834649,0.00015461774994
235800,0.000189698492462,0.00020733496193,0.000172062022994
236700,0.000175879396985,0.00019212700993,0.00015963178404
237600,0.000175041876047,0.00019189102073,0.000158192731364
238500,0.000183835845896,0.000201567742453,0.00016610394934
239400,0.000163316582915,0.000179196851431,0.000147436314398
240300,0.000181323283082,0.000197462453275,0.000165184112889
241200,0.000168760469012,0.000184259922737,0.000153261015286
242100,0.000184673366834,0.000201227797726,0.000168118935942
243000,0.000172110552764,0.000188687912355,0.000155533193173
243900,0.000178391959799,0.000195451058807,0.000161332860791
244800,0.000183417085427,0.000201201576618,0.000165632594236
245700,0.000170016750419,0.000187532546681,0.000152500954157
246600,0.000164572864322,0.000180114272084,0.000149031456559
247500,0.000166247906198,0.00018254932437,0.000149946488025
248400,0.000172948073702,0.000189125862238,0.000156770285166
249300,0.000171273031826,0.000187712339533,0.000154833724119
250200,0.000180904522613,0.000197432587216,0.00016437645801
251100,0.000167504187605,0.000183600812746,0.000151407562464
252000,0.000164572864322,0.000180114272084,0.000149031456559
252900,0.00014824120603,0.000163897104453,0.000132585307608
253800,0.000169179229481,0.000186563647059,0.000151794811902
254700,0.000169179229481,0.00018644620142,0.000151912257541
255600,0.000170435510888,0.000186441325822,0.000154429695954
256500,0.000164154103853,0.000181364101917,0.000146944105789
257400,0.000170016750419,0.000186577121252,0.000153456379586
258300,0.000172529313233,0.000188253169452,0.000156805457014
259200,0.000178810720268,0.000196092887534,0.000161528553002
260100,0.000177554438861,0.000193869706744,0.000161239170978
261000,0.000159966499162,0.000176807590762,0.000143125407563
261900,0.000173366834171,0.000189572814582,0.00015716085376
262800,0.000159128978224,0.00017499642801,0.000143261528439
263700,0.000175041876047,0.000192484408816,0.000157599343278
264600,0.000165829145729,0.000181933522351,0.000149724769106
265500,0.000170854271357,0.000187140911852,0.000154567630861
266400,0.000167922948074,0.000184789112364,0.000151056783784
267300,0.000170435510888,0.000187064833921,0.000153806187854
268200,0.00016959798995,0.000185756648756,0.000153439331143
269100,0.000179229480737,0.000195775592129,0.000162683369345
270000,0.000166247906198,0.000182424017592,0.000150071794803
270900,0.00017797319933,0.000194886590547,0.000161059808113
271800,0.000163735343384,0.000180598290153,0.000146872396615
272700,0.000177554438861,0.000193869706744,0.000161239170978
273600,0.000167922948074,0.000184132904073,0.000151712992075
274500,0.000159966499162,0.000176564181444,0.000143368816881
275400,0.000166247906198,0.000182878860668,0.000149616951727
276300,0.000169179229481,0.000186248663049,0.000152109795912
277200,0.000180067001675,0.000197541547388,0.000162592455962
278100,0.000177554438861,0.000193911226981,0.000161197650741
279000,0.000183417085427,0.000200180670585,0.00016665350027
279900,0.000165829145729,0.000182225694361,0.000149432597096
280800,0.000189698492462,0.00020682770393,0.000172569280995
281700,0.000185929648241,0.000203160443132,0.00016869885335
282600,0.000178810720268,0.000195206731121,0.000162414709415
283500,0.000164154103853,0.000180843887062,0.000147464320644
284400,0.000158291457286,0.000174435039678,0.000142147874895
285300,0.000162479061977,0.000178297534335,0.000146660589618
286200,0.000175460636516,0.000192011789287,0.000158909483745
287100,0.000169179229481,0.000184925845422,0.000153432613539
288000,0.000170016750419,0.000186861385849,0.000153172114988
288900,0.000172529313233,0.000190507259158,0.000154551367307
289800,0.000155360134003,0.000171408607938,0.000139311660069
290700,0.000180485762144,0.000198330524625,0.000162640999663
291600,0.000166666666667,0.000183448045335,0.000149885287999
292500,0.000167085427136,0.000182724636933,0.000151446217339
293400,0.000169179229481,0.000184882711964,0.000153475746998
294300,0.000175460636516,0.000192654981005,0.000158266292027
295200,0.000175460636516,0.0001920935485,0.000158827724531
296100,0.000155778894472,0.000171817094921,0.000139740694024
297000,0.000169179229481,0.000185097210499,0.000153261248462
297900,0.000174623115578,0.00019140510051,0.000157841130645
298800,0.000156197654941,0.000171839987082,0.000140555322801
299700,0.000170016750419,0.000188475268961,0.000151558231877
300600,0.000176716917923,0.000193308060405,0.00016012577544
301500,0.000172110552764,0.000188971890542,0.000155249214986
302400,0.00027554438861,0.000296413070283,0.000254675706936
303300,0.00016541038526,0.000181484872853,0.000149335897667
304200,0.000158710217755,0.00017475869169,0.000142661743821
305100,0.000180485762144,0.000197353534964,0.000163617989324
306000,0.000159966499162,0.000176233971152,0.000143699027173
306900,0.000197654941374,0.000215326949337,0.00017998293341
307800,0.000168341708543,0.000184622517534,0.000152060899551
308700,0.000162897822446,0.000178790003102,0.000147005641789
309600,0.000171273031826,0.000187753547273,0.000154792516378
310500,0.00018216080402,0.000198766616583,0.000165554991457
311400,0.000174204355109,0.000191398896835,0.000157009813383
312300,0.000180904522613,0.00019759593135,0.000164213113876
313200,0.000167922948074,0.000184546070185,0.000151299825963
314100,0.000164572864322,0.000181169524929,0.000147976203714
315000,0.000152847571189,0.000168997832615,0.000136697309764
315900,0.000176298157454,0.000192656396874,0.000159939918034
316800,0.000170016750419,0.000186246151823,0.000153787349014
317700,0.000169179229481,0.000186367458503,0.000151991000458
318600,0.000167085427136,0.000182724636933,0.000151446217339
319500,0.000171691792295,0.000187313687795,0.000156069896795
320400,0.000184673366834,0.000201390884241,0.000167955849427
321300,0.000174204355109,0.000190673548706,0.000157735161512
322200,0.000159966499162,0.00017627561307,0.000143657385255
323100,0.000155778894472,0.000170858010498,0.000140699778447
324000,0.000181742043551,0.000198240041121,0.000165244045981
324900,0.000181742043551,0.000198805913134,0.000164678173968
325800,0.000166666666667,0.000182576634863,0.00015075669847
326700,0.000163316582915,0.000180588110929,0.0001460450549
327600,0.000181323283082,0.000199849547072,0.000162797019092
328500,0.000173366834171,0.00019042911371,0.000156304554632
329400,0.000164991624791,0.00018233620008,0.000147647049501
330300,0.000170016750419,0.000187259350513,0.000152774150324
331200,0.000181323283082,0.000199064051821,0.000163582514343
332100,0.000169179229481,0.000186524586872,0.00015183387209
333000,0.000165829145729,0.000182059382972,0.000149598908485
333900,0.000166247906198,0.000182838026604,0.000149657785792
334800,0.000171273031826,0.000187546465139,0.000154999598513
335700,0.000175879396985,0.000192498479093,0.000159260314877
336600,0.000162060301508,0.000178561875487,0.000145558727528
337500,0.000177135678392,0.000194394281305,0.000159877075479
338400,0.000173366834171,0.000190508435208,0.000156225233134
339300,0.000174204355109,0.000190796642242,0.000157612067975
340200,0.000180485762144,0.000196739176772,0.000164232347516
341100,0.000169179229481,0.000186088970941,0.00015226948802
342000,0.00016959798995,0.000186006571959,0.00015318940794
342900,0.000173366834171,0.000190188905207,0.000156544763135
343800,0.000165829145729,0.000181288857031,0.000150369434426
344700,0.000168341708543,0.000185475077254,0.000151208339831
345600,0.000170435510888,0.000187626383637,0.000153244638139
346500,0.000170016750419,0.000185822697234,0.000154210803604
347400,0.000184673366834,0.000201471833767,0.000167874899901
348300,0.000175041876047,0.000191275957595,0.000158807794499
349200,0.000174623115578,0.000192348584678,0.000156897646477
350100,0.000149497487437,0.000166256823624,0.00013273815125
351000,0.0001905360134,0.000207830107683,0.000173241919117
351900,0.000164154103853,0.000179924478929,0.000148383728776
352800,0.000171691792295,0.000188805514095,0.000154578070495
353700,0.00017378559464,0.000190350511161,0.000157220678119
354600,0.000171273031826,0.000188160095059,0.000154385968592
355500,0.000159966499162,0.000175333446255,0.00014459955207
356400,0.000174204355109,0.000190673548706,0.000157735161512
357300,0.000167504187605,0.000183851684357,0.000151156690852
358200,0.000176298157454,0.000193025409488,0.00015957090542
359100,0.000162479061977,0.000177906800114,0.000147051323839
360000,0.000189279731993,0.000206893303668,0.000171666160319
360900,0.00016959798995,0.000186414858826,0.000152781121074
361800,0.00016959798995,0.000185965183113,0.000153230796787
362700,0.000171273031826,0.000188359741932,0.000154186321719
363600,0.000175460636516,0.000193350952607,0.000157570320425
364500,0.000180485762144,0.000197553407486,0.000163418116802
365400,0.000174204355109,0.000191359404326,0.000157049305892
366300,0.000163735343384,0.000180355200922,0.000147115485845
367200,0.000175879396985,0.000192539242171,0.000159219551798
368100,0.000166666666667,0.000184160454062,0.000149172879272
369000,0.000170854271357,0.000187913847482,0.000153794695232
369900,0.000154103852596,0.000169884546574,0.000138323158619
370800,0.000168760469012,0.000184648893399,0.000152872044625
371700,0.000163316582915,0.000180150584613,0.000146482581216
372600,0.000162897822446,0.000179335479694,0.000146460165197
373500,0.000180904522613,0.000197473574217,0.000164335471009
374400,0.000172529313233,0.000188209973387,0.000156848653078
375300,0.000180904522613,0.000197636518225,0.000164172527002
376200,0.000168341708543,0.000183854503713,0.000152828913372
377100,0.000180904522613,0.000197797890638,0.000164011154588
378000,0.000188860971524,0.000205622250231,0.000172099692817
378900,0.000175460636516,0.000192336449688,0.000158584823344
379800,0.000162479061977,0.000179772411062,0.000145185712891
380700,0.000184254606365,0.000200946990343,0.000167562222387
381600,0.000169179229481,0.000186088970941,0.00015226948802
382500,0.000175879396985,0.000192293145262,0.000159465648708
383400,0.000164991624791,0.000180476761969,0.000149506487612
384300,0.000181742043551,0.000199003515179,0.000164480571923
385200,0.000168341708543,0.000185475077254,0.000151208339831
386100,0.000162060301508,0.000178229702598,0.000145890900417
387000,0.000157035175879,0.000173868170248,0.000140202181511
387900,0.000149497487437,0.000165384204135,0.000133610770739
388800,0.000164991624791,0.000181900564001,0.00014808268558
389700,0.000179229480737,0.000195233812413,0.000163225149061
390600,0.000167085427136,0.000183320469618,0.000150850384653
391500,0.000161641541039,0.000177611422458,0.000145671659619
392400,0.000159128978224,0.000174606930253,0.000143651026196
393300,0.000179229480737,0.000197153015698,0.000161305945776
394200,0.000169179229481,0.000186834648909,0.000151523810052
395100,0.000162479061977,0.000179133043429,0.000145825080524
396000,0.000160385259631,0.000176641678634,0.000144128840629
396900,0.000167504187605,0.000185090936801,0.000149917438409
397800,0.000183417085427,0.000199977128595,0.000166857042259
398700,0.000175041876047,0.000191647729455,0.000158436022638
399600,0.000173366834171,0.000189488890431,0.000157244777911
400500,0.000166247906198,0.000182919594718,0.000149576217677
401400,0.000174623115578,0.000191883290448,0.000157362940708
402300,0.000168341708543,0.000184412862322,0.000152270554763
403200,0.000180067001675,0.000197069387672,0.000163064615678
404100,0.000157035175879,0.000171899506653,0.000142170845106
405000,0.000152010050251,0.000166776223854,0.000137243876648
405900,0.000180904522613,0.000198076643737,0.000163732401489
406800,0.000184673366834,0.000202027911271,0.000167318822397
407700,0.000183417085427,0.000200893804649,0.000165940366206
408600,0.000187604690117,0.000204494845804,0.000170714534431
409500,0.000166247906198,0.000183241952517,0.000149253859878
410400,0.00016959798995,0.000186293421188,0.000152902558712
411300,0.00016959798995,0.000185417276983,0.000153778702917
412200,0.000161641541039,0.000176916759145,0.000146366322932
413100,0.000167085427136,0.000184214955381,0.00014995589889
414000,0.00018216080402,0.000198969604349,0.000165352003691
414900,0.000180904522613,0.000197917915508,0.000163891129718
415800,0.000185092127303,0.000201424514309,0.000168759740297
416700,0.000175041876047,0.000191647729455,0.000158436022638
417600,0.000168341708543,0.000185115001591,0.000151568415494
418500,0.000171273031826,0.000188399392028,0.000154146671623
419400,0.000174204355109,0.000190256421098,0.00015815228912
420300,0.00018216080402,0.000198436571243,0.000165885036797
421200,0.000160804020101,0.000177461585191,0.00014414645501
422100,0.000180067001675,0.000196335474319,0.000163798529031
423000,0.000174204355109,0.000190298620362,0.000158110089856
423900,0.00016541038526,0.000181942512108,0.000148878258411
424800,0.000159128978224,0.000175124153037,0.000143133803412
425700,0.000172110552764,0.000189408725454,0.000154812380073
426600,0.000180485762144,0.000196822426128,0.00016414909816
427500,0.000177135678392,0.000193630674468,0.000160640682316
428400,0.000175041876047,0.000191931228553,0.000158152523541
429300,0.000170016750419,0.000187454927377,0.00015257857346
430200,0.000171273031826,0.000187378882493,0.000155167181159
431100,0.000171691792295,0.000187400284331,0.000155983300258
432000,0.000164154103853,0.000180474027255,0.00014783418045
432900,0.00018216080402,0.000198888704828,0.000165432903212
433800,0.000162479061977,0.000178038135169,0.000146919988784
434700,0.000166247906198,0.000181956009619,0.000150539802776
435600,0.000171691792295,0.00018836384697,0.000155019737619
436500,0.00016541038526,0.000181527013409,0.00014929375711
437400,0.000170435510888,0.000187626383637,0.000153244638139
438300,0.000164572864322,0.000181169524929,0.000147976203714
439200,0.000159966499162,0.000176358579552,0.000143574418773
440100,0.000175041876047,0.000192288881346,0.000157794870748
441000,0.000184673366834,0.000201268719608,0.000168078014061
441900,0.000184254606365,0.000201895267334,0.000166613945396
442800,0.00019472361809,0.000212512647197,0.000176934588984
443700,0.000176716917923,0.000194223108083,0.000159210727763
444600,0.000179229480737,0.000197190818578,0.000161268142896
445500,0.000166666666667,0.000182872312247,0.000150461021086
446400,0.000179229480737,0.000196731795977,0.000161727165497
447300,0.000164572864322,0.000180244654577,0.000148901074066
448200,0.000170854271357,0.000187953560497,0.000153754982217
449100,0.000188442211055,0.00020569802339,0.00017118639872
450000,0.000173366834171,0.000190026842209,0.000156706826132
450900,0.000181742043551,0.000197654057958,0.000165830029144
451800,0.000165829145729,0.0001819755849,0.000149682706557
452700,0.00017378559464,0.000191839553132,0.000155731636148
453600,0.00016122278057,0.000177540168541,0.000144905392598
454500,0.000183417085427,0.000200221083132,0.000166613087723
455400,0.000180067001675,0.000196583735956,0.000163550267394
456300,0.000187185929648,0.000204644592778,0.000169727266518
457200,0.000178391959799,0.000195687975759,0.000161095943839
458100,0.000178810720268,0.000196747684373,0.000160873756163
459000,0.000164991624791,0.000182139555697,0.000147843693884
459900,0.000153685092127,0.000169518779113,0.000137851405142
460800,0.00016541038526,0.00018161096568,0.00014920980484
461700,0.000171691792295,0.000189041685176,0.000154341899414
462600,0.00017797319933,0.000193594009336,0.000162352389324
463500,0.000176716917923,0.000193631953278,0.000159801882568
464400,0.000174204355109,0.000190340709268,0.000158068000949
