url,status,bodySize,cacheControl
http://cdn2.spiegel.de/images/image-657011-videothumb-wkgf.jpg,200,12290,259200
http://cdn2.spiegel.de/images/image-657079-hpressortboxleft-tokx.jpg,200,5265,259200
http://cdn3.spiegel.de/images/image-126816-hpcolumnrightsquare-ijsr.jpg,200,12752,21600
http://cdn3.spiegel.de/images/image-429066-thumbsmall-stmf.png,200,12292,86400
http://cdn3.spiegel.de/images/image-457196-thumb-dpwg.jpg,200,9898,259200
http://cdn3.spiegel.de/images/image-656192-hpcolumnright-kjrn.jpg,200,19029,259200
http://cdn3.spiegel.de/images/image-656332-thumbbiga-kdrk.jpg,200,10339,259200
http://cdn3.spiegel.de/images/image-657042-thumbbiga-pjfg.jpg,200,7956,259200
http://cdn4.spiegel.de/images/image-545323-custom-elju.jpg,200,9219,259200
http://cdn4.spiegel.de/images/image-656713-videothumbmultimedia-tysy.jpg,200,4056,259200
http://cdn4.spiegel.de/images/image-656803-hpressortboxleft-htwi.jpg,200,7109,259200
http://cdn4.spiegel.de/images/image-656857-videothumbmultimedia-uqje.jpg,200,8498,259200
http://cdn4.spiegel.de/images/image-656947-hpressortboxleft-vcyu.jpg,200,7444,259200
http://cdn4.spiegel.de/images/image-657087-hpcolumnright-hfiw.jpg,200,7533,259200
http://cdn4.spiegel.de/images/image-657217-thumb-luta.jpg,200,10669,259200
http://cdn4.spiegel.de/images/image-657323-breitwandaufmacher-ocax.jpg,200,27355,259200
http://d.refinedads.com/d.rfa?v=x1&aid=440&oid=903&c1=Spiegel&c2=www.spiegel.de&c3=spiegel_140x40&rfanoip=1&url=,200,57,0
http://d1ftymz617zt1b.cloudfront.net/bb-mx/serve/mtrcs_897887.js,200,59200,21600
