url,status,bodySize,cacheControl
http://cdn4.spiegel.de/images/image-656857-videothumbmultimedia-uqje.jpg,200,8498,259200
http://cdn4.spiegel.de/images/image-656947-hpressortboxleft-vcyu.jpg,200,7444,259200
http://cdn4.spiegel.de/images/image-657087-hpcolumnright-hfiw.jpg,200,7533,259200
http://cdn4.spiegel.de/images/image-657217-thumb-luta.jpg,200,10669,259200
http://cdn4.spiegel.de/images/image-657323-breitwandaufmacher-ocax.jpg,200,27355,259200
http://d.refinedads.com/d.rfa?v=x1&aid=440&oid=903&c1=Spiegel&c2=www.spiegel.de&c3=spiegel_140x40&rfanoip=1&url=,200,57,0
http://d1ftymz617zt1b.cloudfront.net/bb-mx/serve/mtrcs_897887.js,200,59200,300
http://de.ioam.de/tx.io?st=spiegel&cp=spon-www-18-0&sv=ke&pt=CP&rf=&r2=&ur=www.spiegel.de&xy=320x480x32&lo=US%2FVirginia&cb=000a&vr=303&id=hyku33&lt=1392238650008&ev=&cs=lfkrd4&mo=1,302,1,0
http://de.ioam.de/tx.io?st=spiegel&cp=spon-www-18-0&sv=ke&pt=CP&rf=&r2=&ur=www.spiegel.de&xy=320x480x32&lo=US%2FVirginia&cb=000a&vr=303&id=hyku33&lt=1392238650008&ev=&cs=lfkrd4&mo=1&sr=71,200,1,0
http://de.ioam.de/tx.io?st=spiegel&cp=spon-www-18-0&sv=ke&pt=CP&rf=&r2=&ur=www.spiegel.de&xy=320x480x32&lo=US%2FVirginia&cb=000a&vr=303&id=hyku33&lt=1392238703332&ev=&cs=9kq4rr&mo=1,302,1,0
http://de.ioam.de/tx.io?st=spiegel&cp=spon-www-18-0&sv=ke&pt=CP&rf=&r2=&ur=www.spiegel.de&xy=320x480x32&lo=US%2FVirginia&cb=000a&vr=303&id=hyku33&lt=1392238703332&ev=&cs=9kq4rr&mo=1&sr=71,200,1,0
http://spiegel.ivwbox.de/blank.gif,200,43,0
http://spiegel.ivwbox.de/cgi-bin/ivw/CP/1001;/home/c-18/be-PB64-aG9tZXBhZ2UvY2VudGVy/szwprofil-1001?r=&d=46559.22537203878,302,1,0
http://spiegel.ivwbox.de/cgi-bin/ivw/CP/1001;/home/c-18/be-PB64-aG9tZXBhZ2UvY2VudGVy/szwprofil-1001?r=&d=63676.7802760005,302,1,0
http://wissen.spiegel.de/wissen/titel/DEIN/2014/2/160/titel.jpg,200,11178,21600
http://wissen.spiegel.de/wissen/titel/SP/2014/7/160/titel.jpg,200,10462,21600
http://wissen.spiegel.de/wissen/titel/SPGE/2014/1/160/titel.jpg,200,13366,21600
http://wissen.spiegel.de/wissen/titel/SPWI/2013/4/160/titel.jpg,200,10174,21600
http://wissen.spiegel.de/wissen/titel/SPX/2014/2/160/titel.jpg,200,7791,21600
http://wissen.spiegel.de/wissen/titel/USP/2014/1/120/titel.jpg,200,7519,21600
http://www.google-analytics.com/__utm.gif?utmwv=5.4.7&utms=1&utmn=1097042098&utmhn=www.spiegel.de&utmcs=ISO-8859-1&utmsr=320x480&utmvp=980x1470&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=SPIEGEL%20ONLINE%20-%20Nachrichten&utmhid=988839988&utmr=-&utmp=%2F&utmht=1392238681008&utmac=UA-26045149-1&utmcc=__utma%3D159392383.1042329240.1392238681.1392238681.1392238681.1%3B%2B__utmz%3D159392383.1392238681.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&aip=1&utmu=qDQ~,200,35,0
http://www.google-analytics.com/__utm.gif?utmwv=5.4.7&utms=2&utmn=1293799824&utmhn=www.spiegel.de&utmcs=ISO-8859-1&utmsr=320x480&utmvp=980x1470&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=SPIEGEL%20ONLINE%20-%20Nachrichten&utmhid=1902643909&utmr=-&utmp=%2F&utmht=1392238728420&utmac=UA-26045149-1&utmcc=__utma%3D159392383.1042329240.1392238681.1392238681.1392238681.1%3B%2B__utmz%3D159392383.1392238681.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&aip=1&utmu=qDQ~,200,35,0
http://www.google-analytics.com/ga.js,200,15711,43200
http://www.spiegel.de/,200,39352,90
http://www.spiegel.de/,200,39352,90
http://www.spiegel.de/images/image-654308-custom-qwrr.png,200,33558,259200
http://www.spiegel.de/layout/css/style-V4-7-1.css,200,38592,259200
http://www.spiegel.de/layout/js/http/interface-V4-7-1.js,200,1641,259200
http://www.spiegel.de/layout/js/http/netmind-V4-7-1.js,200,6007,259200
http://www.spiegel.de/layout/jscfg/http/global-V4-7-1.js,200,448,1800
http://www.spiegel.de/static/sys/dimensionspixel.gif,200,49,86400
http://www.spiegel.de/static/sys/pixel.gif,200,43,86400
http://www.spiegel.de/static/sys/v10/bg/bg_footer-partner-sprite.png,200,15235,259200
http://www.spiegel.de/static/sys/v10/bg/bg_header_sprite.png,200,786,259200
http://www.spiegel.de/static/sys/v10/bg/bg_maincontainer_line.gif,200,50,86400
http://www.spiegel.de/static/sys/v10/bg/bg_mainnav.png,200,127,259200
http://www.spiegel.de/static/sys/v10/bg/bg_neg_arrow.png,200,364,259200
http://www.spiegel.de/static/sys/v10/bg/column_sep_border.png,200,82,259200
http://www.spiegel.de/static/sys/v10/bg/icon_nadel_themencrumb_8.png,200,460,259200
http://www.spiegel.de/static/sys/v10/buttons/but_video_2.png,200,1353,259200
http://www.spiegel.de/static/sys/v10/buttons/play-trans_37x37.png,200,791,259200
http://www.spiegel.de/static/sys/v10/buttons/spiegelblog.png,200,1205,259200
http://www.spiegel.de/static/sys/v10/icons/ani-loader_small.gif,200,2545,86400
http://www.spiegel.de/static/sys/v10/icons/ball.png,200,1593,259200
http://www.spiegel.de/static/sys/v10/icons/facebook_14.png,200,286,259200
http://www.spiegel.de/static/sys/v10/icons/googleplus_14.png,200,309,259200
http://www.spiegel.de/static/sys/v10/icons/ic_search_magnifier.png,200,287,259200
http://www.spiegel.de/static/sys/v10/icons/ic_sonne.png,200,790,259200
http://www.spiegel.de/static/sys/v10/icons/twitter_14.png,200,276,259200
http://www.spiegel.de/static/sys/v10/icons/wetter_icons.png,200,2985,259200
http://www.spiegel.de/static/sys/v10/logo/der_spiegel_140-19.png,200,3559,259200
http://www.spiegel.de/static/sys/v10/logo/spiegel_online_logo_460_64.png,200,8072,259200
http://www.spiegel.de/static/sys/v10/misc/kolumnisten_faces.png,200,20192,259200
http://www.spiegel.de/staticgen/boerse/spv10dax320x97.gif,200,6229,61
http://www.spiegel.de/staticgen/boerse/spv10dax320x97.gif,200,4796,61
https://magazin.spiegel.de/EpubDelivery/image/SP/2014/7/img-co-sp-2014-007-0095-01-bi-quer.jpg/web/9a29438c3ba7cd2cc5e3b45b952b8bc1/500,200,86040,21600
https://magazin.spiegel.de/EpubDelivery/image/title/SP/2014/7/160.html,200,18622,86400
https://script.ioam.de/iam.js,200,4350,7200
