# time	wifi			bt			cell
0		7.45E+00	8.534548794	11.33354577
1799	7.45E+00	8.534548794	11.33354577
1800	7.46E+00	8.536960808	11.33354577
21599	7.46E+00	8.536960808	11.33354577
21600	7.91E+00	8.862636548	11.33354577
43199	7.91E+00	8.862636548	11.33354577
43200	8.03E+00	8.947223944	11.33354577
86399	8.03E+00	8.947223944	11.33354577
86400	8.05E+00	8.961690644	11.33354577
259199	8.05E+00	8.961690644	11.33354577
259200	11.33354577	11.33354577	11.33354577
270000	11.33354577	11.33354577	11.33354577

