# date, startedDateTime (AVG), startedDateTime (STD), TTFB (AVG), TTFB (STD), renderStart (AVG), renderStart (STD), onContentLoaded (AVG), onContentLoaded (STD), onLoad (AVG), onLoad (STD), fullyLoaded (AVG), fullyLoaded (STD), visualComplete (AVG), visualComplete (STD), PageSpeed (AVG), PageSpeed (STD), SpeedIndex (AVG), SpeedIndex (STD), rank (AVG), rank (STD), reqTotal (AVG), reqTotal (STD), reqHtml (AVG), reqHtml (STD), reqJS (AVG), reqJS (STD), reqCSS (AVG), reqCSS (STD), reqImg (AVG), reqImg (STD), reqGif (AVG), reqGif (STD), reqJpg (AVG), reqJpg (STD), reqPng (AVG), reqPng (STD), reqFont (AVG), reqFont (STD), reqFlash (AVG), reqFlash (STD), reqJson (AVG), reqJson (STD), reqOther (AVG), reqOther (STD), bytesTotal (AVG), bytesTotal (STD), bytesHtml (AVG), bytesHtml (STD), bytesJS (AVG), bytesJS (STD), bytesCSS (AVG), bytesCSS (STD), bytesImg (AVG), bytesImg (STD), bytesGif (AVG), bytesGif (STD), bytesJpg (AVG), bytesJpg (STD), bytesPng (AVG), bytesPng (STD), bytesFont (AVG), bytesFont (STD), bytesFlash (AVG), bytesFlash (STD), bytesJson (AVG), bytesJson (STD), bytesOther (AVG), bytesOther (STD), bytesHtmlDoc (AVG), bytesHtmlDoc (STD), numDomains (AVG), numDomains (STD), maxDomainReqs (AVG), maxDomainReqs (STD), numRedirects (AVG), numRedirects (STD), numErrors (AVG), numErrors (STD), numGlibs (AVG), numGlibs (STD), numHttps (AVG), numHttps (STD), numCompressed (AVG), numCompressed (STD), numDomElements (AVG), numDomElements (STD), maxageNull (AVG), maxageNull (STD), maxage0 (AVG), maxage0 (STD), maxage1 (AVG), maxage1 (STD), maxage30 (AVG), maxage30 (STD), maxage365 (AVG), maxage365 (STD), maxageMore (AVG), maxageMore (STD), gzipTotal (AVG), gzipTotal (STD), gzipSavings (AVG), gzipSavings (STD),bytesPerRequest,bytesPerRequestHTML,bytesPerRequestJS,bytesPerRequestCSS,bytesPerRequestImg,bytesPerRequestOther,,,
2011-10-15T00:00:00,1318657505,10449.56151,1069.152174,2239.564874,3060.891304,3114.44662,0,0,6710.108696,6582.030941,7325.717391,6594.124739,6804.347826,6613.522265,87.36956522,4.864953173,4094.586957,3347.189876,0,0,59.67391304,46.09774792,4.652173913,4.868788758,9.108695652,7.399260424,2.934782609,2.210667555,38.65217391,34.88566255,11.93478261,13.83034184,16.82608696,28.91163776,8.956521739,6.909214143,0.260869565,1.342204264,0.826086957,2.305987932,0,0,3.239130435,4.150352435,488943.8043,423251.6456,24457.28261,20391.57814,104457,76638.21502,21427.86957,26762.51011,281371.6304,306171.1201,28991.86957,38653.00258,161727.9348,251423.7261,86091.32609,175951.5321,5886.543478,30923.81543,27904.1087,68924.62333,0,0,23439.36957,132510.0303,18663.06522,15335.26262,11.56521739,7.267115252,23.89130435,19.08815734,2.130434783,3.578976631,0.02173913,0.14583052,0.282608696,0.712101711,2.456521739,6.067398704,14.63043478,10.93132455,1050.108696,1225.778922,0,0,13.52173913,10.51032439,10.93478261,20.15742627,16.5,31.32282818,11.73913043,17.38369399,6.97826087,14.35192629,164641.4565,178841.2709,18574.76087,45112.9802,8193.593807,5257.172897,11467.83294,2352.463007,7279.58099,13229.05025,,,
2011-11-01T00:00:00,1320153579,68.07411798,779.9347826,887.9014194,2889.521739,1640.797072,0,0,6375.804348,4195.770487,7040.26087,4306.464334,6639.130435,4356.378545,87.02173913,8.53506611,3840.782609,1964.884142,61.34782609,42.51046796,60.91304348,49.10407142,4.652173913,4.899944061,9.5,7.856733473,2.826086957,2.014127795,39.45652174,36.25136071,12.32608696,13.55833507,17.47826087,28.90218822,8.739130435,7.010658912,0.130434783,0.536036,0.891304348,2.07708262,0,0,3.456521739,4.566925146,482647.087,420490.5593,25928,23002.93443,108469.0652,84876.33595,21296.34783,27241.53613,277631.9783,310463.6181,24653.26087,31695.29163,159882.1304,252468.2369,88372.95652,177738.4902,2976.891304,12492.49198,41676.23913,130681.6096,0,0,4668.565217,13895.64891,19052.82609,15346.94137,12.06521739,8.226157045,24.69565217,20.0931197,2.02173913,3.608499209,0.02173913,0.14583052,0.304347826,0.748028284,2.717391304,6.572879203,14.60869565,11.10126953,1075.521739,1258.070101,0,0,14.15217391,11.67674648,10.95652174,20.44393874,17.06521739,31.35102951,11.76086957,17.57367693,6.97826087,14.13058528,149047.587,119436.4131,20984.30435,50128.19166,7923.54247,5573.308411,11417.79634,2241.720824,7036.402755,11013.58252,,,
2011-11-15T00:00:00,1321347079,62.49877504,930.7173913,2238.112099,2352.76087,2565.944459,0,0,5769.695652,4305.29803,6377.326087,4362.853574,6104.347826,4408.980781,87.43478261,8.171137364,3424.847826,2808.986549,62.06521739,43.98883365,63.19565217,50.69671954,5.065217391,6.062723502,9.673913044,7.981103628,2.891304348,2.149097494,40.60869565,36.71540268,12.08695652,14.48211204,18.47826087,30.37357199,9.130434783,6.992569645,0.130434783,0.536036,1.108695652,2.495459014,0,0,3.717391304,5.046148094,518253.6304,430601.9869,27292.52174,25909.14382,110862.3043,79416.42999,21412.73913,21469.6179,297730.3043,307843.4918,23970.65217,31880.76869,169801.5217,262115.6804,99810.63043,182938.28,2976.891304,12492.49198,34396.19565,69591.24518,0,0,23582.67391,85044.14809,19438.04348,16375.7451,12.39130435,8.540130996,25.08695652,19.38491804,2.195652174,3.808569087,0.043478261,0.20393112,0.282608696,0.712101711,2.630434783,6.0625676,15.52173913,12.04112361,1093.913043,1268.474552,0,0,14.80434783,13.08105096,11.45652174,20.93437627,17.2826087,31.94945944,12.15217391,18.06626377,7.5,15.76836404,166720.5652,140881.5831,15401.84783,30682.14991,8200.779842,5388.223176,11459.9236,2213.451685,7331.688437,12298.09211,,,
2011-12-01T00:00:00,1322730266,63.43810895,1122.456522,3384.248017,2609.782609,3687.495609,0,0,6847.826087,6407.569255,7397.434783,6418.774926,7163.043478,6505.327539,86.91304348,8.258924256,3804.76087,3864.677472,63.86956522,47.17755947,63.34782609,48.81429646,4.804347826,5.471743881,9.695652174,8.571615355,2.956521739,2.302706553,40.86956522,37.06141125,12.23913043,14.68981425,18.76086957,31.05197941,8.956521739,7.101611947,0.130434783,0.536036,1.130434783,2.241977928,0,0,3.760869565,4.886471042,542219.3043,524623.5698,26124.1087,22505.26641,115344.2174,81002.03554,22403.41304,23571.39137,318368.587,368794.4095,22314.86957,31234.43293,191527.6522,324904.8249,100466.8913,183426.7024,2976.891304,12492.49198,51132.73913,118975.7636,0,0,5869.347826,21425.4999,19684.45652,16190.82192,11.84782609,7.77948079,25.43478261,20.08422718,2.195652174,3.904398663,0.043478261,0.20393112,0.304347826,0.804054,2.586956522,5.983949862,15.54347826,12.40740754,1111.173913,1256.268825,0,0,14.30434783,12.36205549,11.02173913,17.76597766,17.08695652,32.70874507,13.5,19.68860849,7.434782609,15.04002222,155920.0435,110681.9979,16610.82609,29458.44914,8559.398765,5437.597285,11896.48879,2310.665919,7789.869681,11943.8658,,,
2011-12-15T00:00:00,1323954063,65.67330498,912.8695652,1711.720602,2807.891304,2516.703643,0,0,6272.043478,4046.913993,6891.456522,4077.476941,6495.652174,4276.424579,87.15217391,8.166653807,3838.434783,2724.275354,64.23913043,47.76172052,62.45652174,49.12172393,5.195652174,6.4018325,9.456521739,8.179259352,3.065217391,2.47071697,39.97826087,35.192322,12.23913043,14.96544539,17.19565217,26.95295383,9.673913044,7.477660492,0.130434783,0.536036,1,2.528102915,0,0,3.630434783,5.104808882,524446.8478,456791.6061,25691.91304,21445.15193,115363.2174,94904.80074,20960.02174,19983.37722,299002.5435,296920.4122,23090.3913,33009.75416,163763.0652,246173.8939,107880.4783,186337.7167,2976.891304,12492.49198,49103.63043,111376.2878,0,0,11348.63043,57948.94269,18849.6087,15166.28648,11.93478261,8.265702248,25.06521739,18.8407539,2.391304348,4.366265248,0.02173913,0.14583052,0.347826087,0.937559072,2.652173913,6.008028655,15.41304348,12.86649861,1018.195652,925.3447682,0,0,14.32608696,14.35883965,10.34782609,16.82159248,17.04347826,32.77920637,14.23913043,19.2728518,6.5,14.45946358,159898.7391,138101.1349,13829.73913,27591.13418,8396.99095,4944.887029,12199.32874,2216.462069,7479.128331,13323.01826,,,
2012-01-01T00:00:00,1325380000,0,754.8043478,911.1153848,3061.543478,2455.677191,0,0,6592.565217,4747.07763,7269.065217,4710.357816,6884.782609,4984.060131,87.23913043,8.241424483,4065.217391,2752.252484,65.39130435,50.05626324,57.69565217,40.74889679,4.891304348,5.942581275,9.065217391,7.469946085,2.891304348,2.159189269,36.45652174,27.02873392,11.69565217,14.11577835,14.52173913,16.06067183,9.347826087,7.071736123,0.130434783,0.536036,0.695652174,1.599858217,0,0,3.565217391,6.049262168,480948.7826,344874.9826,26170.73913,22145.88705,113752.0435,86532.13064,21500.67391,20361.52174,289092.0217,257601.3927,22034.52174,30904.42238,151406.413,183571.4522,111558.7609,188895.2036,2976.891304,12492.49198,23977.47826,52146.01888,0,0,3478.934783,10367.0401,19259.6087,15441.59061,11.89130435,8.377579449,23.82608696,18.74694682,2.130434783,3.986982599,0.108695652,0.598122456,0.304347826,0.830651008,2.630434783,5.873147055,14.45652174,11.38020119,996.8043478,855.8253992,0,0,12.97826087,11.77412257,10.63043478,18.1136013,14.36956522,23.17922486,13.02173913,17.19515747,6.695652174,14.28418031,153089.7609,110716.2446,15676.58696,27751.80189,8335.962321,5350.462222,12548.18705,2371.776978,7929.775194,6930.356436,,,
2012-01-15T00:00:00,1326591070,71.86382115,897.8913043,1679.600771,2278.043478,2131.692254,0,0,6183.413043,5152.593355,6777.456522,5153.826842,6180.434783,5221.428239,87.30434783,8.118335568,3349.847826,2613.829541,66.26086957,51.28540549,57.97826087,42.24127856,5.173913044,6.004724038,9.326086957,7.541347901,2.913043478,2.13486673,36.19565217,27.8837802,12.02173913,14.4304767,14.63043478,17.81469679,8.608695652,6.315881504,0.152173913,0.550390822,0.847826087,2.010487625,0,0,3.369565217,4.454400343,506064.1957,420450.6846,27434.8913,25659.7434,112719.3261,89029.39674,22405.84783,22807.05272,293810.7174,291643.5058,32794.91304,73264.56096,154313.2609,226121.3947,104367.5,187420.3778,5376.282609,25200.14487,41562.21739,110998.1212,0,0,2754.913043,9420.382965,19721.52174,15234.22727,12.2826087,8.838313442,23.76086957,18.47228804,2.304347826,4.726748884,0.02173913,0.14583052,0.282608696,0.798450768,2.673913044,5.94925771,14.82608696,11.33157257,1007.217391,856.3025906,0,0,13.84782609,13.47940037,9.239130435,13.64166377,14.7173913,22.92773434,12.7826087,17.17671964,7.391304348,15.68227781,152221.2391,119743.2414,14284.8913,25308.98456,8728.51631,5302.542017,12086.45455,2402.491841,8117.293093,11372.62189,,,
2012-02-01T00:00:00,1328062230,86.7406587,1118.586957,2684.056992,2670.630435,3127.566142,0,0,6383.065217,5088.007227,6964.847826,5059.781826,6465.217391,5074.840644,87.43478261,7.892352308,3594.652174,3290.682526,68.15217391,54.77263971,59.41304348,42.88334839,5.391304348,6.183703199,9.152173913,7.424891717,2.934782609,2.150855987,37.45652174,28.30939813,12.15217391,13.33183081,15.15217391,17.25507788,9.239130435,6.808513796,0.152173913,0.550390822,0.804347826,1.984938562,0,0,3.52173913,5.973634574,528554.6522,421425.5707,27049.93478,22037.99937,112480.4348,89640.2304,22016.6087,21771.99534,308495.4348,278423.4012,35271.73913,89250.36418,157756.5652,203267.3212,113394,186577.6371,5376.282609,25200.14487,30493.6087,58744.44566,0,0,22642.34783,133487.276,19436.19565,15540.05631,12.89130435,11.17105783,23.2173913,17.23357825,2.652173913,5.898479507,0.065217391,0.323175408,0.304347826,0.881440649,2.695652174,5.952235843,14.76086957,10.73228527,1010.695652,861.8909159,0,0,14.5,14.73202663,9.608695652,14.01160739,14.36956522,24.03652899,13.80434783,18.23710928,7.130434783,15.86438272,171873.3913,180505.2848,12681.04348,22691.51535,8896.27296,5017.326613,12290.02375,2405.615202,8236.094022,13065.83981,,,
2012-02-15T00:00:00,1329302902,91.62050851,821.8913043,1275.174792,2693.021739,2156.196535,0,0,6415.521739,4124.562932,6969.5,4129.858608,6650,4363.771305,87.34782609,7.821979599,3732.065217,2440.483161,69.23913043,58.91452349,60.60869565,45.26947251,5.347826087,6.335604674,9.5,8.345136569,2.891304348,2.159189269,38.06521739,29.32605473,12.23913043,13.37613836,15.63043478,17.61219772,9.326086957,7.199197865,0.195652174,0.797266123,0.804347826,2.290049983,0,0,3.804347826,5.391698793,513897.9348,400515.3734,26373.28261,21920.54267,115338.6087,97314.74031,18874.1087,17205.58245,311428.3696,274815.3859,25370.02174,40640.21198,175613.0435,201240.6452,108367.7391,184542.4069,6720.456522,33976.58347,30045.5,75456.51412,0,0,5117.608696,13948.09508,19559.28261,15845.36439,13.56521739,12.10399175,23.26086957,17.00822663,2.934782609,5.873307985,0.043478261,0.20393112,0.326086957,0.933770939,2.717391304,6.268149451,15.08695652,11.9251763,1009.652174,840.0148864,0,0,14.95652174,15.49608158,9.326086957,14.1621884,14.86956522,24.74268332,14.10869565,18.46763121,7.347826087,17.33081873,153865.8478,120416.2413,10338.43478,18303.70883,8478.947274,4931.589431,12140.90618,1986.748284,8181.442033,8717.846154,,,
2012-03-01T00:00:00,1330568318,89.65243748,600.1521739,403.4882665,2362.913043,1495.294617,0,0,6252.326087,3950.951427,6880.913043,4016.872387,6528.26087,4101.360487,87.5,7.617913671,3314.043478,1750.214682,70.91304348,60.31469144,61.41304348,47.78647075,5.891304348,7.006916648,9.282608696,8.522765023,2.913043478,2.16519993,38.39130435,30.20544024,12.34782609,13.74490798,15.86956522,18.02969615,9.304347826,7.137986457,0.108695652,0.37464539,0.847826087,2.084804144,0,0,3.97826087,5.738842219,522808.3261,465373.1304,27390.65217,24839.63054,115293.5435,103231.9186,19733.80435,18333.26178,300325.2174,294874.4704,20095.6087,26427.94855,175575.5435,227723.7532,102117.7826,182867.5548,2499.630435,9967.580428,41069.47826,89355.80013,0,0,16496,67045.22075,19224.06522,16169.87383,13.10869565,12.52515427,23.56521739,17.61749646,2.739130435,6.180033708,0.02173913,0.14583052,0.347826087,1.026123802,2.804347826,6.288773867,15.32608696,12.37468374,1016.043478,851.6869183,0,0,61.41304348,47.78647075,0,0,0,0,0,0,0,0,157849.087,133377.3558,11457.32609,20915.39413,8512.985133,4649.335793,12420.38173,2125.88993,7822.740657,12171.78414,,,
2012-03-15T00:00:00,1331781509,97.81438819,942.3695652,2529.536307,2534.304348,3204.178379,0,0,6249.021739,4954.860286,6787.173913,4947.809583,6180.434783,4992.673744,87.2173913,7.823912742,3535.5,3347.826321,72.58695652,63.36971437,61.08695652,47.85250259,5.608695652,6.582183663,10.13043478,10.23975351,2.826086957,2.067390161,37.7173913,30.09670143,12.63043478,14.01917739,15.26086957,17.76591116,8.934782609,6.505523319,0.108695652,0.37464539,0.869565217,2.270880845,0,0,3.826086957,5.529778468,531680.6739,461753.2666,27316.8913,23837.62759,122621.3043,110296.906,21491,19652.73506,321658.8043,338441.554,34785.78261,88891.52706,181713.087,244388.8889,102162.6087,181212.9788,2499.630435,9967.580428,28712.47826,57695.2064,0,0,7380.565217,33737.06214,19279.86957,16212.28707,13.63043478,14.10882964,23.36956522,17.66519385,2.717391304,5.903805123,0.02173913,0.14583052,0.326086957,1.022663781,2.760869565,6.004291156,15.65217391,13.22418304,996.9782609,836.3114796,0,0,15.86956522,19.28686047,8.804347826,13.11424643,14.97826087,24.10618641,14.36956522,19.68486364,7.065217391,17.63815303,167846.7391,142254.2201,11020,18348.71226,8703.669395,4870.453488,12104.24893,2121.429185,8528.129683,8032.864253,,,
2012-04-01T00:00:00,1333250467,110.166966,1221.543478,3834.670235,3072.869565,4716.891942,0,0,6443.5,5809.116893,9275.804348,10975.18171,7828.26087,8044.621834,88.45652174,6.188019708,3965.630435,4752.551778,75.23913043,69.3445038,62.2173913,45.93280207,5.413043478,6.388087034,9.847826087,9.060106995,2.913043478,2.019751243,38.56521739,28.41054012,12.34782609,12.71633217,15.7826087,16.9998888,9.608695652,8.229000311,0.065217391,0.246909059,0.760869565,2.128326375,0,0,4.652173913,6.345890116,575324.4565,554711.5537,28336.63043,24390.64472,120498.0217,108346.5224,23214.13043,22611.61797,351301.7826,401843.852,54673.21739,219699.8611,212386.0652,247021.2465,81282.34783,95206.18535,1155.456522,4599.214142,30729.13043,88917.10208,0,0,20089.30435,89530.93115,19617.69565,16320.84073,13.73913043,12.38588745,23.65217391,16.73608103,2.891304348,6.04414291,0.043478261,0.20393112,0.304347826,0.95256097,3.282608696,9.150108204,15.41304348,12.7987365,1061.891304,879.6383701,0,0,15.73913043,17.62092973,8.782608696,13.39193957,13.97826087,22.42522757,16.19565217,20.92805436,7.52173913,17.02394622,169032.2174,148720.4493,13282.26087,21396.15587,9247.003843,5234.879518,12236.00221,2357.284768,9109.290868,9487.297619,,,
2012-04-15T00:00:00,1334460096,123.4629373,586.2173913,343.849241,2244.826087,1271.157352,0,0,6267.086957,4737.761941,6829.369565,4712.510945,6060.869565,4104.794559,88.39130435,6.267508557,3185.086957,1777.095148,76.04347826,71.11532475,61.41304348,43.62317697,5.391304348,6.257094272,9.739130435,8.416946629,2.760869565,1.867162258,38.2173913,28.03562411,11.58695652,12.57598831,16.23913043,17.55758821,9.52173913,8.192624282,0.065217391,0.246909059,0.891304348,2.712517368,0,0,4.347826087,5.155062481,560409.5652,599742.8439,28313.13043,24530.92496,119915.2391,106562.4884,23524.86957,23170.12043,353155.913,526185.7783,20019.65217,27976.41971,229022.3696,358917.2392,100827.6739,194176.093,1155.456522,4599.214142,26120.43478,59032.60312,0,0,8224.521739,34624.43927,19277.95652,16358.22674,13.76086957,11.48947492,24.36956522,17.73397463,2.739130435,5.134854397,0.086956522,0.281771335,0.304347826,0.929459058,3.608695652,10.23098079,15.34782609,12.02030418,1028.434783,866.7305296,0,0,15.69565217,14.66268492,9.260869565,14.72122807,14.45652174,23.0808659,15.23913043,20.1291318,6.760869565,15.16028103,167298.1957,146315.4118,10627.80435,20558.79912,9125.253097,5251.629032,12312.72545,2415.5,9240.712173,6692.70082,,,
2012-05-01T00:00:00,1335842659,115.6722604,610.6956522,360.2171971,2263.043478,1204.855592,0,0,6076.717391,3893.408307,6638.478261,3839.47173,6163.043478,3683.828272,88.89130435,6.541600193,3247.086957,1476.371769,77.10869565,74.50685065,61.80434783,45.6620952,5.391304348,6.926565938,9.739130435,8.901477119,2.717391304,1.80172675,39.06521739,29.56452205,12.10869565,13.73543222,16.93478261,17.60607871,9.108695652,8.230981401,0.065217391,0.246909059,0.739130435,2.269215365,0,0,4.086956522,5.747687955,542863.7174,457036.1525,29123.91304,26221.52085,122564.0435,104498.3912,23281.28261,23049.9063,335487.0217,342950.821,19993.3913,26155.14899,232528.6522,285892.8678,79793.02174,92059.95132,1155.456522,4599.214142,24729.17391,63424.37715,0,0,6522.826087,31432.18383,19258.5,16374.62849,13.7826087,13.07488971,25,19.0114382,2.630434783,5.854610579,0.043478261,0.20393112,0.304347826,0.975115717,3.717391304,10.88210147,15.52173913,12.60389714,1087.434783,1019.192469,0,0,15.7826087,18.43309057,8.847826087,14.03871571,15.32608696,25.90790911,14.52173913,19.45199121,7.326086957,16.20662016,169154.1304,148704.8306,8257.934783,17935.99527,8783.584594,5402.016129,12584.70089,2390.488839,8587.870339,6625.524444,,,
2012-05-15T00:00:00,1337052018,111.8286839,571.5,362.8298649,1907.76087,982.2912254,0,0,5844.347826,3926.178002,6370.521739,3893.618283,6047.826087,3970.091398,88.23913043,6.913077659,2964.086957,1316.411655,78.58695652,79.92348952,64.10869565,47.67198989,5.673913044,6.843131586,9.760869565,8.856794942,2.97826087,2.444951591,40.89130435,31.39594841,12.60869565,14.40784548,17.2826087,18.97671691,9.97826087,8.75633716,0.065217391,0.246909059,0.804347826,2.232366313,0,0,3.934782609,5.806301576,596024.8478,535058.4687,30325.17391,29121.76553,126230.0435,107963.0303,25234.1087,23495.58129,358352,397370.3358,21121.78261,26544.44116,235480.3261,290596.1255,98220.76087,151158.342,1155.456522,4599.214142,34533.32609,100649.1683,0,0,20194.73913,91220.22903,19395.43478,16823.27481,14.08695652,13.67610752,26,19.72418511,2.760869565,6.524818114,0.02173913,0.14583052,0.326086957,1.022663781,3.717391304,10.51016701,15.84782609,12.81807045,1091.913043,1020.697861,0,0,15.91304348,19.0432301,9.086956522,13.95306743,16,27.28114495,15.19565217,20.17490861,7.913043478,17.74680141,187145.1087,187461.2358,10333.78261,20634.79761,9297.098338,5344.666667,12932.2539,2585.231626,8763.525784,11631.86425,,,
2012-06-01T00:00:00,1338569072,71.4011538,589.4565217,333.8258272,2188.23913,1557.839546,0,0,6310.26087,4231.63019,6799.021739,4237.966999,6200,3850.635182,88.34782609,7.047100518,3132.73913,1721.558349,80.41304348,84.8811384,63.54347826,43.01451045,5.086956522,5.068342011,9.913043478,7.793046195,2.97826087,2.279293659,40.82608696,31.17503485,11.2826087,13.02950338,18.67391304,20.72601217,10,8.431308115,0.108695652,0.37464539,0.826086957,2.159955191,0,0,3.804347826,4.311862128,622991.5217,574804.8511,29319.86957,22995.07581,127655.6957,107369.3934,22709.45652,23040.23384,371252.1739,399043.3928,22370.6087,30731.52171,263610.1304,341227.5427,82128.1087,97586.99913,2499.630435,9967.580428,25039.04348,52795.47837,0,0,44515.65217,164874.4832,19963.1087,16266.54361,13.41304348,9.533866607,27.17391304,21.34835738,2.391304348,4.21425253,0.02173913,0.14583052,0.326086957,1.022663781,3.847826087,10.74803802,15.80434783,11.25904383,1104.434783,1032.183832,0,0,13.93478261,10.56738661,9.847826087,16.02439362,16.65217391,27.13830711,14.84782609,19.82419184,8.260869565,18.83963766,192882.1304,204911.0485,10778,28816.11414,9804.177215,5763.735043,12877.54825,2290.866228,9093.503727,15204.12385,,,
2012-06-15T00:00:00,1339762690,92.41525009,758.5869565,1350.719399,2259.869565,1640.342099,0,0,6208.782609,3979.504693,6746.304348,4059.945967,6252.173913,3851.636531,88.47826087,6.958695313,3392.717391,1960.378398,81.13043478,87.73616792,63.36956522,47.47876353,5.239130435,5.90940585,9.739130435,8.031012667,2.760869565,2.002007499,41.04347826,32.85141551,11.86956522,13.8463756,18.45652174,21.66113181,9.826086957,8.666036524,0.130434783,0.61179336,0.826086957,2.530718645,0,0,3.630434783,5.164084563,567934.8696,481912.2767,33591.26087,32004.57296,124899.6304,107135.0505,24201.04348,23401.86722,347474.2391,372370.4216,21194.82609,28336.54842,237894.8261,281507.5539,85466.73913,127169.0471,2326.326087,11575.89884,24237.84783,49496.31284,0,0,11204.52174,48078.17581,22698.63043,24695.01823,13.89130435,12.45553528,25,19.3514408,2.760869565,6.140332744,0.02173913,0.14583052,0.326086957,0.979226577,3.673913044,10.45706407,15.26086957,12.06942739,1086.695652,1049.145094,0,0,14.58695652,15.71979656,9.434782609,15.01687771,16.67391304,28.54672322,14.58695652,20.20931349,8.086956522,17.69404971,181931.2826,161755.0669,11869.08696,29271.93531,8962.265523,6411.609958,12824.51562,2484.928571,8466.003708,8233.933649,,,
2012-07-01T00:00:00,1341112015,107.6426582,577.173913,336.149055,2265.173913,1391.47873,0,0,6464,4618.172465,7074.804348,4749.60919,6430.434783,4315.183988,88.60869565,6.976601455,3510.826087,2105.017993,83.23913043,97.94834148,61.2173913,43.90796355,5.02173913,5.972724709,9.260869565,7.007557357,2.760869565,2.012836876,39,29.69189613,11.60869565,13.80686386,17.08695652,18.9585659,9.456521739,8.682081802,0.239130435,1.182936336,0.760869565,1.991119224,0,0,4.173913044,6.850275614,627192.6304,631512.1437,30694.45652,29477.15707,124551.5,107082.0396,22205.91304,22307.54418,344420.8043,368820.599,20937.91304,27659.84043,242753.3478,300902.2855,77874.82609,101429.6575,19178.78261,121428.8235,33396.84783,70303.96417,0,0,52744.32609,266386.3894,22301.15217,24702.46615,13.52173913,12.50693569,23.10869565,17.44211328,2.608695652,6.123647183,0.02173913,0.14583052,0.347826087,1.067654709,4.130434783,12.72212844,14.89130435,10.37812972,1063.413043,1004.737443,0,0,14.65217391,16.74906537,9.108695652,13.64332654,16.13043478,27.6182113,15.08695652,20.0313082,6.239130435,13.19450607,178950.0652,177465.9111,12405.28261,32616.9946,10245.33416,6112.316017,13449.223,2397.821596,8831.302676,20355.95798,,,
2012-07-15T00:00:00,1342321695,100.6815527,562.673913,369.3334216,2065.130435,1171.160491,0,0,6197.847826,4500.63553,6786.413043,4534.35714,6121.73913,3959.628498,87.5,9.119377362,3097.891304,1548.288273,87.10869565,110.7408311,62.23913043,44.84717275,5.02173913,5.435347797,9.630434783,7.343612118,2.934782609,2.22047952,40.17391304,31.92062462,11.32608696,13.63189091,17.97826087,20.61288024,9.913043478,8.781962955,0.260869565,0.792211616,0.869565217,2.437110688,0,0,3.347826087,4.071199969,620600.3913,568223.9815,32237.34783,30996.14513,128202.2174,106846.8549,23089.15217,22881.06962,372813.3478,447102.9705,19792.93478,26947.33496,236502.8913,278636.0759,113441.1087,270600.3987,5058.565217,16625.72559,31929.95652,67717.35447,0,0,27269.80435,107745.5449,21784.82609,24797.12173,13.23913043,9.849265659,24.19565217,19.9288076,2.347826087,4.207743335,0,0,0.282608696,0.798450768,3.804347826,10.87402083,15.39130435,11.37976515,1078.326087,1045.524729,0,0,13.73913043,11.27605154,9.782608696,15.3295864,16.30434783,27.78322106,14.76086957,19.32916785,7.652173913,16.24435339,186319.4783,165605.4833,12721.69565,32370.25148,9971.225288,6419.558442,13312.19413,2397.519187,9279.985931,14348.9466,,,
2012-08-01T00:00:00,1343790211,91.36536264,636.7826087,443.9468198,2118.23913,1214.910109,0,0,6469.695652,4788.468766,7030.326087,4825.11311,6289.130435,4484.089179,87.73913043,8.473577302,3298.282609,1953.751371,83.17391304,96.97317073,64.76086957,48.36958476,5.456521739,6.275232619,10.06521739,7.910923032,3.02173913,2.279293659,41.13043478,32.38397933,12.2173913,14.47924008,17.23913043,19.94577953,10.73913043,9.032392871,0.195652174,0.740727176,0.913043478,2.195114011,0,0,3.97826087,7.446881841,615974.087,548340.7301,33673.76087,31800.32544,136532.8478,114431.2827,24807.73913,25372.90122,355863.0652,409351.639,19630.95652,26484.52427,226985.3696,276219.3453,106274.8043,192084.5109,3638.652174,14331.59538,26686.93478,52127.24864,0,0,34771.08696,191570.3791,22506.13043,25046.52708,14.54347826,13.77096271,24.80434783,19.73037778,2.847826087,6.279599099,0.043478261,0.291661041,0.282608696,0.798450768,4.108695652,11.6436739,16.23913043,12.41700234,1089.413043,1072.630241,0,0,15.43478261,19.03618085,9.956521739,16.35603402,16.15217391,27.51123675,15.73913043,20.96211363,7.47826087,16.60636223,214024.413,266738.882,12269.78261,31146.86793,9511.516616,6171.286853,13564.81857,2464.699784,8652.061839,12796.78205,,,
