27843.575,1080,40
7476.603774,185027.5472,57
34635,0,9
15747.53571,90000,74
22192.96429,49736.25,49
4335,36553.84615,18
3311.651163,63317.44186,47
7043.958333,6050,54
4888.6,129600,10
7856.777778,17266.66667,88
13474.54286,212605.7143,36
35020,0,10
11337.53846,5432.307692,48
324.8,0,7
34334,0,9
20235.66667,8640,49
3370.411765,17788.23529,40
8894.90625,219937.5,32
8247.727273,4016.909091,13
11472.91667,105050,16
13416.01515,64616.45455,100
9368.261538,394130.7692,65
14440.36842,9284.210526,39
3678.352941,68611.76471,81
23313.2,70865.37143,46
10042,54059.8,181
36731.74699,32921.93976,89
4182.08,46944,26
11296.5,2775,63
11368.95699,1500,98
6826.333333,7250,69
33517,2700,18
19649.71429,13028.57143,44
34347,0,9
5509.434783,7513.043478,24
20207.84615,96923.07692,63
17551,2803.448276,29
18563.30435,58880.86957,62
4798.714286,0,7
40523,0,9
4944.5,6599.875,8
11191.5,2700,48
6412.625,27450,61
10171.72727,186980.2273,44
7779.555556,7366.851852,92
32187.55357,12295.17857,125
12781,0,14
7199.578947,789.4736842,61
7374,5625,32
31905,2273.684211,19
18243.45833,0,52
13649.38776,9870.714286,75
9871.102564,0,41
6381,55542.85714,99
10776.72727,6755.844156,100
10827.66667,532.6666667,9
9842.125,5400,21
17323.33333,0,31
9619.907407,16100.85185,54
307.6666667,0,3
8588.466667,7199.766667,30
2554.409091,81.81818182,31
7044.75,246722.7273,54
5636.083333,3620,16
11518.03125,64068.75,35
34229,0,9
5883.258065,47903.67742,93
5636.545455,1009.090909,20
20070.66667,103773.8889,36
16407.04348,18978.26087,25
20334.97778,960,46
4738.6,251640,14
2747.888889,10683.33333,18
2796.714286,6171.428571,38
14382.48387,1393.548387,32
11931,592.4050633,79
5945.140625,156953.7188,66
11836.42593,168260.4259,65
8471.363636,4654.545455,39
8525.571429,55542.85714,17
5343.304348,9391.304348,41
7093.066667,138260,33
6182.4375,11391.125,27
5303.333333,11400,23
7214.106061,53863.63636,66
11932,378075,20
2435,0,29
33994,0,9
14491.44,62362.96,59
18598.72549,847.0588235,51
14285.11765,5622.352941,159
3136.424242,6545.939394,39
13092.75,307800,8
9960.25,47440,149
9722.5,900,13
6921.769231,9334.192308,49
2345.285714,0,26
53287,300,2
34158,0,9
17230.5,0,10
9892.166667,3850,26
3057.25,0,8
4679.333333,1950,77
2788.5,0,7
5507.077586,60618.01724,124
3686.666667,14400,34
2868.106383,6657.074468,120
34117,0,9
11226.8,81360,15
601.5,0,2
4531.52451,49888.78431,217
24098,0,14
10857.45,28301.55,55
18931.42105,6757.894737,69
33306.90909,341672.7273,22
2844.6,4620,38
1897,10003.33333,15
11547.88889,14800,16
34495,0,4
14121.33898,732.2033898,61
33911,0,9
5370.4,13058.6,21
4368.265306,294645.0204,53
4753.842105,353747.3684,48
38656.34783,9391.304348,59
19546.37288,154894.2542,64
3307.083333,22659.79167,49
36055.1875,48825,16
9366.684211,167.3684211,37
17390.92,11347,26
5344.833333,0,13
18085.83951,62044.44444,81
12600.20896,2330.850746,68
5913.8,17280,17
3934.384615,38215.38462,29
11618.6875,529200,17
23791.5,5560.3125,89
5571.5,628.3333333,47
6655.071429,1028.571429,42
21671.09677,1393.548387,31
31045.54545,62880,22
8919.353234,4829.094527,269
8278.733333,14640,152
5969.382353,43447.05882,83
9017.106667,618,150
34464,0,9
19226,0,6
9453.27027,32347.18919,61
26610,0,5
96867,0,4
11678.15152,458185.4545,33
1739,0,22
11633.33333,14400,14
16539.34091,35250,57
26313.38028,0,72
18878.02667,53472,76
8405.703125,703.421875,66
5272.162162,35736.59459,37
5806.729167,0,51
4253.909091,3327.272727,18
7784.066667,9120,159
7772.363636,145636.3636,48
14794.2,54724,25
9344.233333,60490,31
6698.527273,3337,55
9084.761905,13390.47619,79
16033.39837,6698.747967,134
9612.133333,347281.8333,36
6061.403509,21994.73684,58
34108,0,5
11235.58824,5611.764706,103
8866.533333,8640,92
15806.75,5400,14
3345.466667,480,18
5559.652174,156873.913,49
7638.6,115060.2,7
25288.62963,14002.88889,54
6338.444444,45233.33333,65
143817,86400,3
14340.95,4750.025,117
2243.6,12351,12
3096.551724,7697.586207,37
1626.25,0,23
5379.75,10800,7
15591.8,296160,145
2319.057143,144411.4286,35
8237.148148,0,27
21296.31429,30348,59
4026.285714,29434.57143,27
6069,0,4
30999.22222,29040.94444,79
48088.76923,3461.538462,14
9924.216216,20798.91892,38
7131.303922,485.2941176,133
8330.204545,170127.2727,95
4000.22093,127114.186,124
7499,17940.10714,76
899,0,2
3590.72,5184,25
12541.23077,57347.88462,26
4614.5,0,11
12059.95833,5400,25
19916.39241,3862.506329,85
5132.75,10800,11
4346.142857,86914.28571,22
5516.071429,141.4285714,115
7738.05,80280,27
3071,4800,21
13166.71429,18514.28571,26
23271.01818,3404.2,57
18595.85,11340,73
9983.4375,11153.625,52
4987.833333,65400,7
9361.12069,14666.37931,124
26793.875,16237.5,38
5685.666667,44800,58
8079.413793,0,29
76682.86364,3927.272727,110
3874.961538,9900,169
2147.666667,6552.395833,102
14076.76471,9529.411765,51
19410.09091,57436.36364,27
16241.5,7400,18
4673.833333,108000,10
5013.375,16207.5,15
63961.86364,0,45
4738.8,251640,15
31308.36719,513.359375,136
4266.25,10800,8
10691.36842,8855.052632,20
2180.142857,0,26
21252.14286,38451.42857,46
22238.66197,20856.33803,84
12776.28571,375514.2857,57
4722.256757,19746.48649,92
4624.466667,4592.866667,63
22473.94231,548307.6923,52
14207.86667,406080,17
5658.205882,11835.52941,103
24891.83333,8.333333333,39
4551.698113,35150.9434,66
11210.87222,240266.7722,196
3769.429134,129070.3386,270
12797.27273,2127.272727,116
35725,0,9
7381.875,12150,38
10341.36364,4254.545455,20
6489.727273,4581.818182,53
5644.615385,3324.615385,45
9897.666667,89575.38095,90
16983.04,3225.6,25
14194.83333,3000,107
7568.769231,0,13
5489.666667,0,21
8956.916667,3950,98
3570,1285.714286,25
13001.74,864,50
2784.275862,496.5517241,87
38090.65487,581.5044248,121
5812.280702,257052.6316,60
1784.962963,0,27
7815.861111,376816.6667,45
12057.125,108524.5,81
9521.555556,14666.66667,103
3133.870968,3525.322581,35
18293,0,2
20360.75,0,4
11582.07246,91.30434783,138
12148.70833,60150,83
3448.947368,31.57894737,19
11459.71875,64068.75,35
21266.1,4326,37
3121.208333,1801.25,46
5105,10800,11
4052.2,8640,29
20733.94737,2273.684211,21
7724.952381,62371.42857,22
3780.717949,1107.692308,39
7206.284553,47157.79675,152
8448.611111,20181.02778,78
7812.433333,148740,87
24961.5,11025,56
4364.122807,13926.31579,369
8203.75,255135.45,43
8868.5,0,14
50085.42424,6545.454545,34
4295.604167,14175,49
16820.75,8257.5,20
13017.76316,96647.36842,40
33760.44,6240,50
19169.24658,455671.2329,78
23177.14286,1028.571429,42
28617.44898,633.6734694,106
30852.2,0,5
4587.181818,4581.818182,11
10860.22222,39333.33333,61
26075.89286,432004.2857,30
6362.4,40320,20
2616,25093.54839,46
54875.75,398250,32
19070.68,103704,51
15351.08889,26.66666667,53
8764.055556,50800,34
9194.823529,8364.705882,19
7394.333333,0,4
10462.3,12960,15
4254.142857,235542.8571,7
4936.181818,224002.3636,12
12522.09524,318857.1429,27
9184.666667,1800,24
3758,2880,62
9512.066667,6440,44
7771.103448,80942.82759,160
2913.586207,5348.275862,36
15471.77273,5890.909091,28
11955.1,45900,57
19450.16667,3600,35
6227.5,73440,30
1174.178571,0,207
16245.61111,9302.666667,48
3270.969697,8400,34
4790.476923,20316.49231,133
4277.888889,566.6666667,9
12924.94737,2273.684211,19
11321.27273,60747.27273,64
6456.25,11700,20
7510.142857,6214.285714,37
16048.36364,2618.181818,23
12021.94595,441193.3243,37
10220.48276,46924.13793,36
6681.690141,12249.29577,84
3316,10800,13
3987.5,7200,10
8267.166667,7220,29
7109.64,7593.28,82
4738.8,251640,15
6870.470588,0,18
11893.88889,5333.333333,79
11819.07692,26831.69231,32
18824,3670.588235,22
24861.22222,244800,9
10395,16650,32
48956.17778,47040,49
5290.777778,1300,10
6198.911765,39467.64706,115
1247.285714,37028.57143,25
3139.142857,12857.14286,7
6310.105263,62147.36842,49
12554.36667,149760,37
6945.926829,81461.04878,73
2506.275362,465182.6087,70
6441.142857,50635.71429,82
6788.086957,490382.6087,25
27052,0,5
4697.947368,20653.42105,38
12578.41463,141594.7805,104
6704.5,56281.88095,83
22640.1087,13304.34783,100
8702.363636,41018.18182,48
24740.68571,3515.285714,80
6884.064516,6158.709677,194
35356,0,9
13547.58442,110399.1558,99
5724.386364,1486.363636,46
5634.702703,6407.216216,43
4429.666667,0,11
6639.545455,0,11
5028.75,211770,23
11259.68421,413.6842105,31
8197.846154,6923.076923,30
15215.88889,40066.66667,73
3541.727273,3927.272727,11
35445,0,9
11298.34211,5126.263158,43
20105.3,125460,94
5104.882353,7743.705882,21
13325.77419,4180.645161,32
20593.57576,440327.2727,33
2899.888889,263200,32
9475.617021,49710.6383,93
5289.133333,18240,31
7624.173913,105678.6957,23
8508.759494,476294.4304,80
7047.8,8631.05,24
13446.53846,276.9230769,21
9309.225806,60.48387097,127
4323.096774,9389.903226,228
45605.82051,413629.641,39
10506.2,600,59
7439,32400,19
7229,362880,40
800,0,4
12607.98684,8857.894737,81
1708.875,226800,11
3557.368421,35888.07895,48
35290,0,5
993.6,0,20
10396.95455,46356.79545,183
10097.72222,338400,20
5565.798817,30603.78107,185
6800.803279,40367.21311,62
5043.356436,38746.52475,230
9348.875,3025,73
5805.6875,4136.25,25
5198.333333,356400,20
8970.666667,302400,12
22511.22222,80.66666667,48
12444.64179,3322.38806,77
7218.333333,28800,9
5559.166667,0,12
4406.2,0,12
6515.5,13717.9,15
13042.82456,469200,58
2127,7200,12
18504.52381,66200,131
15820.48718,68769.23077,102
11213.57353,8338.235294,106
9554.743902,1324.390244,86
7032.75,10830,17
4507.895522,979.7164179,175
5762.705882,2788.235294,57
35352,0,6
7285.333333,362880,15
2377,21600,8
873,0,1
9393.428571,6428.571429,74
15090.65217,150495.6522,34
4030.333333,158400,30
12353.48649,47221.62162,143
35455,0,9
10943.66667,0,14
20036.88083,223.8341969,193
7466.192308,8958.076923,88
25734.32143,109542.8571,35
11337.38462,13857.69231,72
6159.364706,65964.71765,98
35365,0,9
8230,600,6
28839.28571,18922.42857,16
15671.83333,21600,62
6365.433333,75472.86667,74
8336.882353,5717.647059,26
11475.84615,131.4615385,34
5782.681159,244136.029,154
7575.333333,7200.666667,8
2330.631579,20557.89474,45
35550,0,9
30798.96296,458422.2222,58
15959.775,272182.5,42
3422.92,3615.44,95
6616.795455,3842.159091,94
15839.18367,0,50
48392.5,0,166
8846.72973,443675.6757,40
13103.36842,47030.57895,19
4698.933333,3360,39
22512.98,2592,52
20325.92857,37157.14286,30
18156.83333,7350,6
5193.033898,5976.152542,72
2269.8,0,15
2854,0,9
6502.619048,2275.52381,22
12481.51282,7753.846154,41
518,0,7
11882.93333,253440,49
4238,26352,35
13564.28571,6694.285714,21
28081.13889,40162,74
8886.863636,412363.6364,22
3417.216216,57507.56757,63
12846.5,7080,133
21227.86957,62561.71739,132
15162.35897,0,39
423,0,4
1793.885714,1234.285714,44
53339,8640,25
18702.66667,1500,3
4037.944444,46001.66667,39
12664.74194,5574.193548,38
1716.25,1800,10
5832.416667,8330.488095,253
9819.394737,74911.54386,208
16602.25,10800,19
5896.444444,4826.666667,31
14486.6,64095.9,33
3147.735294,19164.70588,35
32443.32,864,51
1673.666667,800,14
5866.5,22418.6,33
7202.2,8640,28
4627.69697,111383.6364,35
28482,0,14
10000.64706,5191.941176,28
37664.42857,0,7
5587.470588,6668.423529,161
6883.972441,8539.011811,264
11205.3299,103459.9072,97
11957.25,512947.8125,32
22543.6,2880,39
5330.545455,28472.72727,13
9246,2160,5
5173.909091,36274,19
6462.968944,268.3229814,165
11978,14400,50
5964.951613,14241.40323,68
6275.833333,36600,24
34072.07143,24214.92857,14
14698.33333,600,73
33310.95876,68127.54639,127
42470.5,588.4615385,121
6634.730769,5839.615385,53
3562,0,2
7305,32591.75,9
2962.833333,7200,15
35627,0,9
12244.85366,41385.36585,47
14630.42857,3085.714286,20
25114.72727,296509.0909,26
15283.09091,4036.363636,25
7704.533333,56400,32
10086.61905,15685.71429,63
4267.545455,27818.18182,67
3646.666667,0,15
12665.07692,58348.73077,37
3876.571429,86400,15
29886.33333,3600,45
16692.625,225,23
54427.9,0,30
6293.774194,88064.51613,101
3079.529412,6564.705882,38
8856.614286,297072.8571,90
13505.36957,121186.9565,90
9770.538462,6923.076923,30
20016.32515,21462.54601,185
12247,32400,22
9189.090909,11890.90909,81
9988.916667,18644.28571,207
9553.16129,2521.387097,96
9054,1200,13
13108.14815,494400,27
3705.5,0,14
1686.333333,85.66666667,7
24888.11765,149504.3529,17
9707.5,1200,7
6875.78125,340200,35
13378.57576,6874.545455,63
8533.125,8867.9375,25
2380.4,86400,43
6781.888889,75777.77778,92
14668.59091,2018.181818,26
23092.5,331200,24
17512.8125,2718.75,17
12074.825,3993.2375,164
13482,193007.1429,82
14206.3,8641.5,11
30314.95,289621.05,68
6645,0,5
5267.320755,25773.58491,115
42060.55319,87047.17021,52
11241.4,30,12
13194.61538,10476.92308,42
5279.324324,0,41
23058.88235,426917.6471,17
909.0769231,1661.538462,60
11495.8,8640,21
8048.555556,4610,72
7190.6,1728,26
8297.457143,26132.57143,39
27872.16667,1327.272727,69
1069.820513,0,74
16058.18182,1963.636364,22
2188,0,8
2174.75,8100,19
4441.26087,18022,48
2758.416667,3600,42
9917.916667,24616.75,64
8644.776699,1001.68932,103
5406.6,5040,13
39188.46154,237.3626374,182
15402.74324,4378.378378,80
14831.93878,10638.36735,71
17367.34483,5289.310345,33
6215.533333,46804,40
15082,10800,23
64303.52381,2057.142857,21
15193,8292.989362,108
2819.809524,6304.095238,40
14673.06061,586472.7273,33
10114.08046,3475.862069,90
12106.17647,40773.52941,271
10053.61905,9993.071429,98
11480.25,0,5
5126.166667,0,12
6678.222222,6006.666667,19
9078.708333,5600,34
19073.40909,259315.9091,49
3874.444444,67200,16
8465.333333,394.1176471,102
9745.685185,20866.66667,80
4232.573333,0,78
36792.5,10800,175
8628.967742,55558.22581,32
9322.857143,3085.714286,14
488,0,3
2634.833333,0,14
7222.3,64800,21
9419.15,32940,78
28281.56757,53174.59459,44
15257.84615,3323.076923,16
9709.5,900,13
14620.52632,9290.526316,25
36376.9434,60718.41509,59
11351.21429,305485.7143,15
4143,21982.16667,24
3700.647059,68611.76471,82
967.15,0,20
5716.26087,14921.73913,54
4171.1,4680,39
29458.86747,171962.5783,105
4067.355556,1040,53
6395.235294,11470.58824,114
26574,0,9
24394.53416,5755.826087,180
28423.5,151217.75,5
6112.909091,124810.3636,33
4930.933333,51840,59
4350.5625,8100,78
5767.666667,38816.66667,83
20833.95652,1379.26087,62
2550.740741,70533.33333,131
35567,0,4
14571.88235,6564.705882,27
10151.57143,2400,42
4021.918919,3908.108108,42
1889.333333,1100,64
4972.4,77733.2,11
8840.75,33237,8
7643.045455,24365.68182,66
4589,58320,20
7640.789474,66161.05263,69
41341.75,35518.56667,69
21644.46667,2908,58
4994,0,42
2100.571429,0,26
8942.054348,8021.73913,92
16205.96721,20016.39344,77
1672.369565,47972.88587,186
9078,35978.31325,141
6907.5,12220.4,140
22765.34615,0,26
19482,41728.06452,60
10465.12195,740.8536585,41
42108.51351,80586.48649,37
10150.36364,5127.272727,52
7682.789474,66000,55
7391.178571,455185.7143,46
7384.753247,2025.974026,81
5598.698113,28149.0566,89
772,0,3
35384,0,9
8275.526316,23700,85
15049.53846,9753.461538,147
3304.060606,28815.60606,79
32403.01695,337362.7119,138
5261.212121,43527.27273,50
13808.18182,24545.45455,66
8003.789474,15252.89474,41
5004.111111,0,9
3943.444444,70429.88889,31
37688.57143,18514.28571,16
23064.29545,53852.29545,141
11145.75676,32222.79279,115
5949.423729,740.8983051,61
19346.16667,3775,57
22545.3871,26983.48387,84
11554.22917,3750,120
5295.9,2723.85,41
11529.66667,14800,16
10378.6,273589.36,30
15613.55814,24610.16279,44
9435.073171,172.8536585,53
8098,10800,14
2406.246575,27988.86301,85
12692.17347,80681.63265,108
11718.33333,56160,30
7360.72,2016,47
4431.5625,23514.375,82
14141.46667,206142,47
13236.11224,440.8163265,98
12033.08333,413550,56
7984.153846,182769.2308,22
13398.06944,10524.56944,81
9915.545455,6275.454545,24
32175.13333,821.2,21
28829.48624,1907.33945,118
8464.338983,322932.2034,63
13389.57576,23127.72727,76
11548.95,18382.75,49
6882,113993.5135,130
7228.107692,0,65
10222.81034,41047.24138,60
3721.5,0,6
11799.7,7110,96
4608.2,0,6
4424,0,8
10209.7561,398903.4146,50
14238.35484,5341.935484,31
6622.666667,3693.654321,86
24726.69118,9847.058824,70
19845.875,516675,48
9953.451613,93367.74194,36
4292.7,1365,20
31240.04167,40125,62
5702,15000,19
4592,16200,58
24392.9125,32231.0625,82
43191,0,8
22045.77419,804.6774194,90
9233.03125,236548.125,85
3854.5,39323.07692,55
3964.75,59400,8
5182.25,151200,12
4954.888889,57600,9
41765.96154,109200,79
13413.29167,4825,47
7445.208333,27000,24
34883.52663,154107.5858,184
7808.895522,22025.61194,113
6449.916667,11400,57
4970.2,8640,21
9439.714286,6171.428571,25
5992.710526,40361.05263,51
5658.076923,282464.7692,14
9269.363636,5510.090909,19
1242.966667,0,30
10291.6,4440,61
7408.071429,9514.285714,75
3569.535211,0,71
22844.04494,717.9775281,134
9275.6,10080,11
2632.25,100800,44
2240.229508,19548.90164,96
3926.25,4500,13
14047.63265,4669.469388,55
6861.260274,419345.3151,102
28206,0,9
67489.78947,5115.789474,19
1977,800,6
13967.35556,41785.24444,101
5143,183600,21
17330.05882,63529.41176,17
8502.206897,11110.34483,59
1627,0,5
19220.5,7210,18
7666.545455,3927.272727,11
8093.75,151200,4
6048.666667,248266.6667,32
3503.166667,4200,15
13339.94872,5871.435897,49
4612.833333,7200,35
6036,7279.591837,104
2556.4,8640,10
13133.3,223407.75,20
10010.84211,7105.263158,40
11350.13333,14964,35
35367,0,9
9704.5,900,13
17991.70175,3368.859649,61
15354.16667,54100,110
13833.24719,566.2921348,93
8283.928571,3385.714286,116
15002.34211,24063.15789,95
16716.83333,69783.88889,77
36942,0,6
3409.857143,24.5,16
1099,0,2
14534.85714,0,14
2109.5,2700,7
22604.45283,4301.886792,73
9849.606061,214690.9091,34
5438.333333,4200,43
23582.87838,4200.027027,78
12602.98551,78260.86957,71
3810.764706,0,17
3045.84,204192,28
4140,6193.964286,33
18538.71134,5604.123711,115
12178.04348,20797.17391,29
7886.75,33110.52632,77
8826.526786,0,112
2317.333333,5200,26
50444.77778,67200,9
7939.5,0,21
3409.512821,2215.384615,45
37705.33333,5401.25,14
8458.074074,21851.03704,100
17876.68696,50952.3913,123
13365.34286,1372.257143,37
46225.22727,396760.1667,67
6527,10800,16
5969.266667,3600,15
1088.666667,0,6
20688.71429,7457.142857,41
14770,475252.1739,28
8801.789474,78178.94737,114
6903.50625,1566.5625,352
5344,1277.305556,53
7180.09375,39525.9375,67
nan,nan,1
47923.6,0,59
20287.47727,71427.27273,182
4697.4,0,23
9364.37594,2765.142857,147
17456.15789,34168.42105,58
14863.77778,0,9
14061.6,1440,30
7297.205882,128647.1176,54
4407.588235,46376.47059,60
10037.875,8550,39
6990.230769,138.4615385,49
20300.33333,7200,9
3892.714286,1037.142857,14
15103,0,9
4793.875,42232.5,46
3984.083333,0,12
6649.078125,15872.29688,108
14909.5,0,7
7906.6,12888.37778,121
7440.576923,17060.02308,301
5293.25,30127.72917,121
10602.28,6674.4,62
6441.545455,272.7272727,19
1683,0,5
35297,0,5
3534,7200,32
5711.166667,68520,34
10459.72308,67804.61538,71
4976,10800,11
3530.833333,11400,45
11328.4,3357.630769,67
nan,nan,1
16792.75,5845.767442,180
6568.75,57600,12
6909,5850,93
790,0,11
4356.166667,7200,6
25730.85714,3738.214286,17
46267.47619,4328.571429,48
6518.580645,46989.54839,48
14262.33333,1200,36
18046.90625,112.5,37
6089.16,5592,94
5766.897436,52153.84615,40
4538.518072,520.4819277,83
8319.844828,91355.17241,98
10661,7525.361111,100
11050.4375,11347.5,18
4293,7714.285714,43
8221.453125,32656.875,67
29977.11111,14400,36
6152.5,11581.25,60
13817.66667,7400,131
12550.28,51996,25
5071.25,10800,26
12981.14634,5299.02439,47
8341.533333,201600,16
20754.84615,11916.92308,65
4892.422222,35737.22222,111
8375.466667,121440,85
25577.17647,20191.47059,39
9537,2169.806452,32
6753.616667,30600,60
6792.989474,2482.105263,140
3603.714286,30857.14286,19
21086.18056,43693.05556,82
13343.54545,2127.272727,51
9535.434783,13197.91304,53
18458.5,0,2
54694.85,185655.925,50
14463.5,54003.75,26
2382.454545,27545.45455,17
17164,238487.8571,29
15155.8,0,26
9323.032258,43200,56
18920,353700,24
10575.21429,3792.857143,36
11385.61538,49892.30769,34
4082.333333,0,7
6516.025641,32230.76923,189
99837.77778,0,18
65270.72222,17147.16667,53
7124.391304,35842.08696,51
5183.777778,5600,58
13970.70492,0,62
7558.592593,1200,59
364.8333333,1200,6
22065.4,4820,140
15135.6,7049.2,43
8790,21730.90909,60
6365.380952,26928.57143,61
4876.463415,140488.4878,69
3132.1,12960,10
49738.55,2340,20
13942.2,3702.885714,36
22738.33333,200,3
9374.142857,14742.85714,30
3477.7,7200,33
14376.19512,18310.92683,44
9931.607143,455142.8571,30
8751.024691,43313.97531,272
5305.47619,2057.142857,67
35795.40741,1644.444444,31
4562.325,3240,42
23537.08621,48200.10345,65
16196.975,1687.5,87
36060.94737,94.73684211,19
10667.07143,32599.28571,99
4397.621622,1167.567568,37
14955.64286,1200,45
6200.935714,453909.4286,212
6327.904762,34178.21429,42
13940.6,69120,10
18648.91667,3600,13
6165.785714,0,14
14563.6,1070.9,10
17044.39286,47882.14286,34
35590.53333,2880,17
5506.066667,55440,25
2121.125,1350,32
14796.04,44967.44,25
6693.736842,0,38
6228.473684,0,19
33478.9375,2700,16
11748.66667,7911.111111,61
12902.14,432.6,100
3653.909091,353690.9091,42
6233.625,5478.75,116
9088.669323,224959.3626,257
24419.86,219528,52
6466.428571,12342.85714,109
15387.1,34680,21
21317.5,5800,29
21567.64516,90.96774194,49
6397.333333,14400,8
14399.83333,104400,58
23383.50442,478348.6726,132
4776.428571,6171.428571,22
6857.182609,19236.9913,247
17106.33333,3360,15
6927.982558,1755.389535,172
11292.90909,360081.9394,47
11537.5,131760,16
13599.24528,310347.1698,54
5124.380952,15428.57143,56
18408.16667,199254.7778,33
6456.258065,287245.1613,35
43854.53571,95928.53571,53
3971.714286,22128.33333,21
7297.605263,2746.578947,123
2609.714286,0,29
3880,6685.714286,18
7319.818182,4135.727273,42
2967.333333,1800,24
18781.80556,4308.055556,36
17231.625,11400,45
