3915|0
12959|13091
3322|14586
801|21600
409|15056
818|21600
1093|14231
289|17825
451|20910
632|20556
33673|21600
5935|16268
22746|21600
581|0
15675|43200
35|0
43|0
34327|0
34951|0
152|0
16299|0
11435|0
6171|0
21|0
545|0
11435|14400
1782|0
26781|0
3823|0
67164|0
817|0
419|0
446|0
14703|0
8335|0
11097|0
564|14400
304|0
27460|0
100665|0
14493|0
1115|0
18275|14400
21334|0
3354|0
8026|0
96|0
1221|0
260|86400
46|0
7737|0
2407|0
419|0
446|0
14751|0
18961|0
29486|0
41|0
440|0
28224|0
918|0
5|0
43|0
634|0
519|0
43|0
43|86400
44|0
2906|7200
5590|604800
43|0
173|0
43|0
148|0
17405|43
10120|604800
3688|604800
43|0
8202|604800
708|604800
4201|0
111|604800
15675|43200
3028|0
20892|604800
35|0
135|0
1968|0
564|0
32430|1800
15675|43200
1398|0
35|0
43|0
34159|0
8593|60
91556|3600
19352|60
7836|7200
202|0
5369|900
13117|7200
1307|7200
9111|7200
12845|7200
1763|7200
2691|7200
2|0
35|10
2285|21600
43|0
43|0
15675|43200
3451|0
43|0
7207|3600
43|0
7146|3600
43|0
43|0
43|0
222|0
1402|0
10243|3600
43|86400
6291|0
17884|604800
239|0
43|0
85477|300
13953|3600
13969|3600
3958|0
12812|3600
43|0
375|604800
2340|0
15675|43200
20|0
936|0
4020|0
11|0
15675|43200
11|0
35|0
11|0
701|172800
11|0
9046|1800
11|0
49|0
11|0
392|0
11|0
701|172800
11|0
3196|86400
11|0
76|0
11|0
41022|172800
497|0
372|300
49|0
6798|300
76|0
11101|120
19181|29
49|0
4613|172800
35|0
9993|172800
1124|172800
1944|86400
3317|172800
13010|259200
8570|172800
7859|0
7071|172800
44|0
92|172800
43|0
87|172800
399|0
44|0
43|0
3144|172800
43|0
22822|172800
2161|172800
446|172800
3279|172800
3605|172800
407|172800
90|172800
87|172800
4145|172800
9096|172800
4932|172800
16855|172800
2090|600
3103|0
8008|3440
16098|0
16050|0
4114|0
35|0
64|0
64|0
13094|1800
64|0
1346|0
20|0
25749|0
64|0
64|0
64|0
3538|172800
64|0
1317|172800
80|0
87|172800
44275|15
42906|60
136068|0
136067|0
15675|43200
180|0
1935|0
9760|986
1935|0
76|0
3737|0
204|1501
7058|0
2635|0
3362|0
3391|0
76|0
3344|0
23526|86400
3110|0
4336|0
3063|0
807|0
3653|0
1729|1800
43|0
3927|0
2384|86400
31|0
2807|0
42|0
3236|0
43|0
4414|0
43|0
668|0
189|0
15118|0
668|0
43|0
42|0
42|0
20|0
276|0
2855|0
276|0
2467|0
4993|0
19176|0
10077|0
34626|0
98|0
43|0
2662|0
13141|300
13967|3600
15675|43200
15280|300
35|0
1|0
86|5
44|0
43|0
44|0
4260|0
4093|0
4022|0
328|0
15675|43200
45|604800
25|0
35|0
15675|43200
1056|0
1872|604800
35|0
165|0
147|0
10014|0
342|0
3196|86400
43|0
8771|986
4872|300
42|0
43|0
15525|43200
695|3600
35|0
8165|0
2743|0
9031|0
4370|0
1698|0
4600|0
1071|0
4600|0
1146|0
32|0
461|86400
43|0
1854|0
29947|0
6859|0
2210|0
3028|0
7394|0
15675|43200
35|0
28982|1800
4978|0
43|0
5335|0
5335|0
5335|0
153|11
6242|86400
19783|77
341|86400
1584|86400
853|86400
5065|86400
270|86400
12134|86400
4619|86400
11810|86400
642|0
15675|43200
52274|86400
54997|86400
56852|86400
62330|86400
530|0
55249|86400
61020|86400
43|0
41946|86400
22463|86400
660|86400
12224|86400
35|0
9350|0
665|34052
10166|21600
625|0
693|0
42|0
4469|3600
429|0
645|0
4075|557
3289|0
2550|604800
815|900
24|0
1130|86400
3796|900
1842|0
2747|900
83|0
14118|0
49|3600
14116|0
1359|0
64|0
64|0
53|0
20|0
64|0
64|0
53|0
80|0
34072|0
35894|0
176|0
11069|0
21|1800
475|604800
32430|1800
4183|0
4181|0
2665|7200
4174|0
96|604800
279|604800
96|604800
4174|0
79|86400
34062|0
42|0
18345|0
42|0
91|0
67|0
15675|43200
1098|0
35|0
36557|120
1497|0
5519|0
17734|0
107|0
38453|900
1188|0
92629|900
495|0
12962|900
67|0
1409|900
43|0
1655|900
43|0
14692|0
78183|0
21|0
263413|0
1043|0
682|0
5844|0
488|0
2716|604800
1771|900
3416|900
795|900
2385|86400
21002|3600
6433|43200
1635|900
1035|0
29147|1800
17009|0
43|11640
43|0
19737|0
15675|43200
1163|300
7787|604800
43|0
20|0
35|0
995|0
40661|0
35069|0
15378|0
18240|0
7654|345600
42|0
37900|0
44|0
44|0
15675|43200
42|0
746|0
83|900
43|0
1087|0
42|0
144|0
43|0
35|0
9614|3600
1015|0
13953|3600
43|0
43572|0
15675|43200
1147|3600
45964|3600
12252|3600
12812|3600
23991|3600
3990|86400
9341|0
9768|3600
20|0
18987|3600
2843|86400
4635|0
283|86400
4194|3600
173|86400
9533|86400
7372|86400
35|0
2256|86400
35|0
6179|3600
13742|86400
348650|86400
3065|86400
5635|0
2591|86400
10870|900
3183|86400
2799|86400
4887|86400
2963|86400
81715|86400
8069|86400
85052|86400
3080|86400
77899|86400
9942|86400
6685|86400
3108|86400
366|0
2926|86400
1389|0
2589|86400
43|0
3148|86400
32430|1800
43|0
43|0
43|0
212|0
208|0
43|0
2526|0
43|0
1744|604800
43|0
43|0
143025|3600
1491|3600
15081|0
15083|0
15081|0
7654|0
7569|0
7631|0
7204|0
7119|0
7177|0
544|86400
15820|0
15821|0
5036|1270
9032|1184
7198|0
12480|172800
4382|172800
679|240
5461|172800
22604|3600
7039|172800
1827|0
28533|172800
208|0
1526|172800
21217|0
1671|172800
6576|0
1203|172800
985|0
1684|172800
2814|0
2803|172800
3012|0
228|0
2830|172800
21286|600
20|0
1773|172800
43|0
8287|0
1453|172800
19740|0
1884|172800
3414|0
9524|172800
9804|86400
7052|172800
1818|86400
8663|172800
1278|86400
7594|172800
367|86400
20949|604800
8239|172800
818|0
4811|604800
630|1379
1069|86400
17471|604800
1365|78
1070|86400
12981|604800
49|0
1109|86400
5429|604800
392|50174
5472|86400
15988|604800
12296|604800
3955|86400
10066|1514
7899|604800
523|1766
6208|86400
4827|604800
419|153
4243|86400
1320|175
1700|604800
1336|1714
4924|86400
18491|604800
1339|172800
5342|86400
5135|604800
15675|43200
5907|86400
4551|604800
2079|1166
12909|604800
4381|86400
624|468
1681|604800
80|86400
646|1667
16260|604800
4912|86400
2224|604800
3891|86400
38333|172800
2284|86400
1960|604800
7398|172800
5493|86400
63772|604800
11335|172800
5537|86400
10539|604800
8809|172800
6374|86400
16642|604800
6142|172800
5204|86400
1700|604800
6236|172800
5350|86400
7722|604800
15501|172800
4147|86400
685|604800
13386|172800
4730|86400
1399|604800
14213|172800
3780|86400
15949|172800
2175|86400
43|0
80|86400
49|0
383|600
35|0
2923|86400
49|0
4086|86400
7005|604800
18553|86400
11955|604800
5972|86400
11055|604800
3743|86400
14209|604800
27938|604800
4397|86400
8843|604800
5012|86400
43985|604800
5843|86400
8648|604800
6110|86400
13096|604800
12165|604800
1642|86400
38349|604800
4392|86400
6126|604800
5771|86400
6364|0
12828|604800
5770|86400
6346|0
5259|86400
30648|604800
6330|0
5360|86400
31106|604800
4337|86400
36178|604800
4117|86400
21108|604800
5669|86400
13844|604800
13275|86400
9934|604800
5208|86400
10611|604800
16423|86400
26128|604800
169|86400
9685|604800
4991|86400
364|0
13749|604800
4633|86400
9495|604800
5098|86400
11479|604800
5171|86400
1190|0
15675|43200
7520|86400
43|0
35|0
43|0
4554|0
12812|3600
3604|0
4412|0
1918|86400
252|86400
30265|604800
2813|0
324|86400
24219|900
19740|0
7440|900
51|86400
37671|900
457|86400
2069|900
1100|86400
4399|900
351|0
195316|900
69644|900
7671|900
7481|900
198|21600
200|21600
15675|43200
41747|21600
2446|21600
456|21600
35|0
95449|21600
35|0
251526|21600
1263|900
5399|21600
18956|21600
1441|21600
8471|900
531|21600
341269|900
163434|900
531|21600
63845|900
531|21600
188818|900
193220|900
529|21600
81993|900
55331|900
83892|900
87839|900
12061|900
7102|900
7398|86400
6303|900
1500|900
1451|900
15675|43200
1539|900
35|0
1358|900
11642|3288
1510|900
907|900
2114|900
1919|900
2018|900
2550|900
4059|21600
147470|604800
35|604800
1224|0
24219|900
5558|900
257|900
686|900
1234|0
2250|900
1251|900
1002|900
1742|900
441|900
436|900
318|0
7443|0
24681|900
4775|604800
2382|900
405|604800
41028|0
27051|604800
353|0
4473|0
311|0
194|604800
4585|0
43|0
2716|604800
223|0
753|604800
43|0
801|604800
153|0
5573|604800
223|0
4928|604800
43|0
16|0
3804|604800
3230|21600
13694|604800
1980|604800
2666|604800
15840|604800
58183|604800
3391|604800
23895|604800
1268|604800
2222|604800
4599|604800
1792|604800
144|0
8872|604800
51079|0
1153|604800
56313|604800
3551|604800
1016|604800
10726|604800
1769|604800
2110|604800
6527|604800
9477|604800
5302|604800
1691|604800
1493|604800
1508|604800
46202|60
15675|43200
19238|0
77434|604800
2181|604800
1372|604800
1973|604800
12808|604800
2522|604800
2651|604800
35|0
2121|604800
2998|604800
1072|604800
1142|604800
1228|604800
1317|604800
1488|604800
11939|86400
1012|604800
1045|604800
1053|604800
1161|604800
1674|604800
974|3600
914|3600
155|3600
4161|0
367|3600
4165|0
2931|600
4158|0
15675|43200
18255|120
35|0
11146|600
90|604800
4158|0
1315|1200
396|604800
33193|1200
19238|0
36674|1200
2147|1200
21|0
404|1200
2274|1200
242|1200
270|600
295|3600
125478|604800
6011|1200
42|0
11939|86400
228|600
42|0
91|0
257|1200
1786|1200
1258|1200
1299|1200
295|3600
10726|1200
230|600
405|1200
4140|1200
984|1200
1596|1200
526|1200
18869|1200
2037|1200
987|1200
969|1200
185|3600
62092|3600
243|30
6360|300
700|3600
242|3600
43|300
43|0
15675|43200
190|3600
18713|3600
1743|3600
319|3600
21408|604800
21223|604800
21610|604800
295|1200
295|1200
185|1200
62092|1200
700|1200
242|1200
35|0
1743|1200
18713|1200
190|1200
319|1200
20|0
20|0
20|0
6838|0
7914|0
15675|43200
7915|0
7399|3600
35|0
1225|0
48977|0
18313|32672
76025|32433
15430|21886
10124|51406
9044|55573
328|42506
2727|0
2676|55573
1330|385122
1261|384370
493|31949
293|49725
14617|3600
183|575578
33140|65
10710|38
10783|23047
3098|19764
5065|576151
26763|0
6422|0
186|37591
10294|900
3903|900
26861|0
5134|900
7532|17684
197|871
761|0
33349|875
9283|55575
419|859
984|900
6292|36558
1846|44494
1424|900
6093|402949
581|900
5664|479523
7399|3600
132|38143
130|38153
18987|3600
1398|0
15675|43200
17624|3600
6602|375578
20006|0
35|0
6527|229184
9191|0
5315|229968
9187|0
5985|357472
43|0
8770|184651
9272|0
5048|875
6226|379215
283|86400
415|897
173|86400
828|850
5666|45174
26452|55572
15675|43200
572|32257
1|0
327|55572
14670|0
769|45605
35|0
7878|55572
1|0
6940|72425
507|0
2727|86400
1822|86400
45|0
3392|0
16127|29518
43|0
2198|0
717|0
8571|30835
761|86400
18987|3600
402|37931
2774|14691
283|86400
1246|43038
173|86400
9877|34742
202|0
424|23319
504|15534
21504|300
464|300
368|61155
550|43036
25227|1200
10837|61890
45810|0
256376|300
35|604800
58073|1200
39152|0
43|0
27924|300
31496|0
556|0
35|45812
68|76947
64|57643
46|23306
4280|42230
46494|0
4450|0
39623|0
4029|0
3039|0
13107|0
95158|0
16310|0
3196|86400
2393|0
98310|0
183|51398
15237|0
1075|0
34629|300
35|604800
502|0
35|604800
35|604800
35|604800
43|0
54861|0
46|13876
2078|257655
76|0
593|436320
98|0
1062|136687
43|0
830|136687
918|0
57|0
156|0
57|0
1368|0
3285|0
319|136687
59|0
1230|18014
42|0
12812|3600
59|0
76|0
43|7200
43|7200
12410|0
59665|379599
8495|0
48721|601938
7319|0
8940|0
8353|23246
9937|0
6342|27851
9069|0
3884|62351
8178|0
7349|44444
283|0
3224|30328
286|0
43|0
126|0
45|0
244|0
68|0
126|0
12915|259200
427|0
44|0
309|0
113|0
85|0
18511|79792
38|0
180|70054
39|0
1108|62762
63|0
467|73361
63|0
420|0
4279|197
1833|0
2238|31767
751|0
43|0
181|0
5759|0
756|0
1766|26807
1050|0
784|76469
957|0
44|0
961|0
222|172800
206|0
43|0
169|0
4818|58392
283|0
19227|0
612|0
106|0
817|0
115|0
1203|0
564|0
79|0
709|0
1753|0
181|0
115|0
1048|0
957|0
982|0
749|0
1146|73086
884|0
74|76466
596|0
1261|85726
1961|0
1330|76466
728|0
43|0
1045|0
34816|31073
983|0
11321|81618
970|0
207|0
722|49426
3208|384358
175|0
601|379199
284|0
113|0
571|0
568|58163
1348|0
645|81884
115|0
6491|32264
788|0
2184|86400
90|0
67|0
1966|0
67|0
116|0
292|0
1045|0
356|0
983|0
43|0
815|0
91|0
897|0
1057|0
539|0
1039|0
3702|7200
1018|0
1026|0
230|0
1026|0
1730|0
43|0
387|0
43|0
111|0
202|0
39935|0
40481|0
223|0
178|0
288|0
277|0
916|0
3155|0
1447|0
580|0
87|0
219|0
355|0
535|0
1730|0
214|0
223|0
1039|0
3171|0
37620|0
39153|0
964|0
221|0
355|0
1503|0
111|0
119|0
616|0
838|0
1602|0
838|0
1607|0
219049|0
7978|0
42|0
9|0
12765|0
12761|0
1310|0
64|0
64|0
20|0
64|0
64|0
80|0
15330|0
15330|0
184|0
15617|0
7856|43200
32|0
9468|43200
21|0
539|0
35|0
517|0
31841|86400
663|0
894|0
15675|43200
1415|1800
34398|0
1530|259200
5498|259200
35|0
43|0
43|0
2101|0
201|0
3196|86400
76|0
67|0
43|0
43|0
43|259200
2633|259200
67|0
76|0
43|0
43|0
34297|0
995|0
995|0
413|345600
4759|345600
1541|345600
4156|345600
1020|345600
1245|345600
4128|0
7953|604800
4128|0
16692|604800
4128|0
400187|604800
4128|0
39179|0
4128|0
15675|43200
35|0
34108|0
753|0
186|0
4421|0
966|3807
4567|3187
27074|930
4527|4597
561|3814
1066|2681
2625|1181
4305|3201
6402|413
510|331
5786|1149
5765|4457
4749|4552
5788|2125
4965|2146
3042|5044
267|99
21389|0
7405|0
20329|0
3028|1609
2840|149
3042|2133
133635|4473
3419|3199
32430|1800
7787|604800
229|0
1661|3600
68526|0
43|0
18944|3600
52648|0
20082|0
1584|0
32731|0
2534|0
544|86400
167517|0
15675|43200
22604|3600
970|0
5545|86400
1827|0
58561|0
10403|86400
43|0
8339|0
10549|0
6270|0
1660|0
8985|0
6083|0
29171|0
1190|0
4393|0
38109|0
23418|0
43|0
5868|0
54749|0
1882|0
10628|0
828|0
801|0
837|0
7068|0
2227|0
2985|0
3652|0
35|0
1554|0
35|0
87959|0
58073|1200
80909|0
5519|0
1703|27265
3136|0
44526|0
8516|0
820|0
956|0
1601|0
9917|0
1059|0
9917|0
4607|0
5899|0
36|0
58|0
58|0
58|0
58|0
36|0
36|0
71633|0
47496|0
77540|0
47829|0
41600|0
2662|0
1284|0
58|0
58|0
58|0
58|0
33120|0
3475|0
6146|0
4183|0
504|604800
6327|0
43|0
15675|43200
6303|0
550|0
35|0
43|0
5630|0
321|86400
18876|86400
14|0
49|0
765|0
281|0
49|0
34137|0
684|86400
13851|600
59907|0
3219|86400
11554|86400
9157|86400
4298|0
4298|0
526|86400
3196|86400
8642|986
44500|1800
388|600
1145|1800
35355|18000
49985|259200
4336|0
15525|43200
30550|259200
184|0
28207|18000
76|0
189|120
24170|18000
76|0
184|0
24657|18000
20|0
4952|18000
20|0
1975|259200
5996|0
3449|86400
34151|259200
25132|259200
19308|18000
25725|259200
3634|0
6663|259200
6373|259200
690|0
35|0
5302|259200
15525|43200
76|0
31041|259200
15675|43200
24368|259200
35|0
3290|378
24213|18000
4621|415
35|0
7010|0
17340|86400
7185|0
4428|375
6985|18000
8483|0
17744|259200
8646|0
6221|259200
10095|0
7853|18000
1808|86400
3899|259200
2782|0
7951|259200
32430|1800
3698|599
94|0
4839|457
4779|325
5883|407
15675|43200
6444|341
5365|84454
35|0
998010|0
131898|0
690|0
32964|0
42|0
42|0
756|86400
544|86400
2020|86400
16799|1800
681|1800
1967|86400
642|300
1827|0
1045|72000
182|0
1055|1800
67|600
31975|0
3028|0
28204|86400
38623|86400
8313|86400
2032|86400
313|86400
3624|86400
264|86400
276|86400
6826|86400
262|86400
335|86400
624|86400
1765|0
67674|120
1260|300
16515|0
19670|0
10618|0
15299|0
9717|0
9916|0
15736|0
9576|0
7403|0
31040|0
1710|86400
2767|0
2676|86400
4455|0
8526|86400
6065|0
3042|86400
6255|0
283|86400
9186|0
336|86400
215|0
14278|86400
7327|0
46|86400
18989|0
113868|86400
36677|86400
6936|86400
663|86400
2629|86400
289|86400
623|86400
3744|86400
1056|86400
2793|86400
2266|86400
13969|3600
15675|43200
450|0
450|0
35|0
7399|3600
12812|3600
9207|0
9119|0
18987|3600
173|86400
11800|0
34196|0
289|86400
6853|0
49|0
4226|0
15675|43200
43|0
85549|600
1753|317
1428|312
6833|0
50577|0
1123|3600
105|600
1226|3600
43|0
1533|3600
2867|3600
1460|3600
172|0
12884|0
35|0
582|3600
2444|0
17884|0
63|0
2430|3600
3535|3600
1526|300
3196|86400
8882|3600
2517|3600
382|3600
1103|3600
1854|0
280|3600
28048|3600
15675|43200
193|3600
26115|3600
699|3600
28740|3600
1115|3600
28786|3600
392|3600
27846|3600
5664|3600
30049|3600
282|3600
1320|21600
2880|3600
764|3600
7702|900
226303|3600
506|3600
8396|900
1101|3600
603|3600
1623|21600
1390|3600
174|21600
2629|3600
1229|3600
1332|3600
3246|3600
167|21600
2789|3600
2994|3600
215|21600
5065|3600
3956|3600
5204|21600
1195|3600
42|0
973|3600
133|21600
5|0
356|0
7316|3600
137|21600
211|3600
4317|3600
142|21600
168|3600
3245|3600
126|21600
186|3600
5731|3600
190|21600
42|0
5527|3600
138|21600
24180|0
6258|3600
87|21600
42|0
6367|3600
157|21600
76|0
4799|3600
127|21600
4537|3600
744|21600
1098|3600
586|21600
35|0
9815|3600
25278|21600
2682|0
3498|3600
265|86400
4969|3600
10440|21600
1731|0
3670|3600
35|0
4145|21600
3196|86400
4630|3600
52832|21600
4807|3600
35965|21600
318|0
3449|3600
28251|21600
286|0
5109|3600
36970|21600
22346|0
3172|3600
57010|21600
3969|3600
76|0
21946|21600
4754|3600
1774|21600
76|0
4613|3600
1808|21600
4694|3600
2716|21600
3512|3600
76|0
346|21600
3029|3600
16828|21600
2655|3600
2926|3600
17691|21600
3918|3600
17552|21600
4045|3600
2003|21600
3483|21600
6400|3600
28351|21600
8280|3600
10625|21600
30239|3600
9065|21600
4737|3600
4405|21600
8236|0
4446|3600
22479|21600
7050|21600
3404|3600
159|21600
4022|3600
159|21600
907|0
6811|21600
3926|3600
15931|21600
4811|3600
8950|21600
4878|3600
3346|21600
4362|3600
14661|21600
4916|3600
12949|21600
4726|3600
4313|21600
4844|3600
17128|21600
17445|21600
4809|3600
4642|21600
4049|3600
5952|21600
4526|3600
21341|21600
4533|3600
51907|21600
5003|3600
28104|21600
4940|3600
5545|21600
4895|3600
15675|43200
3903|21600
4808|3600
35|0
34060|21600
4879|3600
5087|3600
17968|21600
5041|3600
10911|0
21216|21600
5009|3600
27184|21600
4858|3600
21299|21600
4138|3600
32235|21600
3996|3600
3617|21600
4960|3600
27914|21600
5120|21600
4370|3600
18301|21600
8877|3600
5719|21600
3981|3600
29279|21600
13447|21600
9966|3600
4187|3600
54469|21600
2610|3600
4519|21600
2532|3600
4121|21600
152|0
3960|21600
2487|3600
3648|21600
800|3600
3002|21600
27741|3600
3303|21600
2871|3600
3012|21600
7636|3600
2948|21600
376|3600
11121|21600
1492|3600
1744|600
4761|3600
15525|43200
1656|600
561|3600
9468|43200
1740|600
691|300
35|0
1630|600
24030|3600
35|0
29365|3600
6608|21600
35|0
31157|3600
46052|21600
43|0
654|300
3465|21600
35|0
5076|259200
9457|21600
2457|0
13175|21600
10951|21600
27343|21600
167|0
18432|21600
766|3600
7100|21600
26714|3600
114|21600
408|0
42777|21600
433|0
9728|21600
414|0
11285|21600
1429|0
15402|21600
909|0
23973|21600
1631|0
8776|21600
1656|0
8635|21600
560|0
188|0
29437|21600
4705|80640
22661|0
25057|21600
1267|0
15906|0
16979|21600
15526|3600
6505|0
2295|21600
445|0
723|3600
16003|21600
11608|604800
6920|3600
8412|21600
487|604800
6023|3600
23052|21600
9444|3600
7746|21600
7416|3600
10587|21600
30961|3600
6317|21600
379|0
3504|21600
14884|3600
4527|21600
43|0
1199|0
1836|3600
803|300
9059|3600
46|21600
5982|3600
220|21600
8020|3600
213|21600
4193|3600
1719|3600
15300|3600
44|21600
18942|0
43|21600
3248|7200
18942|0
1559|300
12185|7200
349|0
2685|300
1418|7200
2067|21600
3106|3600
2169|21600
43|0
2542|300
43|0
235|0
2516|300
5920|259200
4915|7200
772|0
1872|0
740|300
9468|43200
3028|0
44|21600
15675|43200
560|21600
43|0
301|21600
44|0
44|21600
913|21600
510|21600
235|0
507|0
298|21600
35|0
15675|43200
45|21600
35|0
1855|21600
35|0
1935|7200
1052|21600
44|0
2068|86400
35|0
43|0
4246|80640
64|0
43|0
376|0
2612|21600
35|0
49|21600
35|0
1149|21600
7399|3600
1673|21600
51837|21600
49968|21600
347|0
45169|21600
414|0
36579|21600
9263|0
8890|0
50163|21600
412|0
51813|21600
1623|0
46942|21600
18987|3600
3434|0
3458|21600
590|0
2861|21600
82|0
283|86400
2978|21600
173|86400
2192|21600
3701|21600
35362|0
2930|21600
4386|0
3069|21600
1799|604800
4174|21600
346|0
5953|3600
335|0
32606|604800
43|0
170|0
6306|0
2865|300
134|21600
43|0
18197|21600
16352|21600
1944|3600
17740|21600
19571|21600
8563|0
76287|0
256|86400
265|86400
283|86400
291|86400
1114|0
93868|0
10514|0
2174|0
4319|0
3482|0
46925|0
19923|0
24867|0
76787|0
26585|0
300|0
300|0
300|0
7280|0
15555|0
1835|0
1726|0
229|0
1755|0
356|86400
207|0
990|0
911|300
201|0
9468|43200
3313|0
800|0
35|0
15675|43200
15675|43200
4981|0
35|0
35|0
35|0
20|0
6480|0
1615|300
80|0
211|300
15675|43200
3028|0
35|0
5465|0
266|0
224|0
5465|0
43|0
43|0
21382|604800
1751|604800
43|0
7853|0
21700|0
7723|0
32815|0
3068|0
887|3600
35923|0
59519|0
65847|0
50791|0
1018|0
1375|0
860|0
853|0
5180|0
3377|0
4360|0
2379|0
7190|0
3827|0
9314|600
19666|0
5574|0
13802|0
2437|0
761|0
1868|0
498|0
239|0
4769|0
3196|86400
10622|0
1897|0
2468|0
927|0
6311|0
89536|604800
35|604800
28667|3251
8382|986
4233|0
1851|0
1975|0
37052|0
3361|0
3408|0
968|0
948|0
976|0
1099|0
9958|0
9937|0
37304|0
2234|0
1763|0
1013|0
2132|0
2549|0
2406|0
2201|0
1700|0
2548|0
24986|0
2065|0
9521|0
16583|0
103333|604800
35|604800
2615|0
1658|0
1553|0
1451|0
2384|86400
4336|0
34|0
42|0
42|0
59|0
15675|43200
76|0
23526|86400
20823|60
76|0
29944|2900
134287|2815
27734|1645
707|0
35|0
707|0
269|86400
42|0
42|0
3702|7200
276|0
3563|3373
1108|3354
1248|3006
1000|589
349|120
29147|1800
627|0
276|0
3028|0
43|0
43|0
43|0
43|0
33904|0
34245|0
1009|0
1009|86400
