# date, startedDateTime,TTFB,renderStart,onContentLoaded,onLoad,fullyLoaded,visualComplete,PageSpeed,SpeedIndex,rank,reqTotal,reqHtml,reqJS,reqCSS,reqImg,reqGif,reqJpg,reqPng,reqFont,reqFlash,reqJson,reqOther,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,bytesGif,bytesJpg,bytesPng,bytesFont,bytesFlash,bytesJson,bytesOther,bytesHtmlDoc,numDomains,maxDomainReqs,numRedirects,numErrors,numGlibs,numHttps,numCompressed,numDomElements,maxageNull,maxage0,maxage1,maxage30,maxage365,maxageMore
2011-12-15.csv,3.768229568,0,3.362104661,0,3.212233237,3.246745938,3.530667643,0,3.583348362,3.534020815,3.343144111,3.529566867,3.196436706,3.314628322,3.124249006,2.972452363,2.40227107,3.127360302,0.021053397,0,0,2.951662938,3.327922296,2.764475297,3.084164574,2.964878611,3.120010243,2.471660205,2.477662764,3.013426009,0.021048627,0,0,2.282236717,3.098390955,3.574917042,3.299627049,3.445863159,0,0.57142043,1.809331757,3.351461022,0,0,3.456621058,2.57732233,2.055388402,2.768149387,2.126974588
2012-01-01.csv,3.768229568,0,3.341153338,0,3.254730585,3.285120255,3.549221786,0,3.543577071,3.534020815,3.419327382,3.525059958,3.351720123,3.36649653,3.247337834,2.944582145,2.761583127,3.115399858,0.021053397,0,0,2.963870422,3.362386097,2.779561724,3.100157031,3.005162052,3.185565395,2.433742041,2.697219623,3.042820896,0.021048627,0,0,2.25553242,3.058249736,3.54656214,3.311760983,3.410254659,0,0.951101619,1.773843134,3.466238948,0,0,3.455050371,2.561539421,2.258940474,2.731506641,2.224844769
2012-01-15.csv,3.768229568,0,3.175751638,0,3.035137663,3.079313154,3.465959519,0,3.466390349,3.534020815,3.412030607,3.525684023,3.341670972,3.358676816,3.2333912,2.914940659,2.767631467,3.092728924,0.021053397,0,0,2.952665139,3.329752961,2.668648506,3.101648665,3.003783897,3.141226317,2.040532517,2.671867866,3.013824966,0.021048627,0,0,2.210844759,3.006686895,3.555694267,3.298951395,3.452887135,0.021053397,1.237067574,1.79767839,3.453576946,0,0,3.447520847,2.496099949,2.362874507,2.743541381,2.156376743
2012-02-01.csv,3.768229568,0,3.295208482,0,3.456067634,3.470793924,3.524936085,0,3.507953819,3.507592865,3.414690782,3.529949541,3.311748513,3.306820661,3.240333817,2.927197293,2.749681159,3.066176916,0.021053397,0,0,2.90517209,3.331184473,2.86510677,3.06437089,2.985586142,3.152120803,2.201381184,2.583530935,3.037095621,0.021048627,0,0,2.076299473,3.184339474,3.534949927,3.332266258,3.421266666,0,1.237067574,1.773843134,3.426294802,0,0,3.425791265,2.479648611,2.414270433,2.778131856,2.125770497
2012-02-15.csv,3.768229568,0,3.173659267,0,3.378416638,3.402705129,3.46732915,0,3.425881746,3.478489255,3.390932239,3.398245147,3.282643452,3.322928932,3.251691309,3.189835002,2.638388867,3.165719664,0.021053397,0,0,2.835365729,3.316830946,2.843085502,3.029649028,3.05098443,3.134267914,2.467092128,2.57044719,3.078084768,0.021048627,0,0,2.164694942,3.165619772,3.444979117,3.33967251,3.220508481,0,1.237067574,1.81604441,3.418582383,0,0,3.355522448,2.370104753,2.487051142,2.84223603,2.137707043
2012-03-01.csv,3.768229568,0,3.188243904,0,3.434534931,3.450670628,3.503221256,0,3.444027643,3.458655645,3.391967786,3.407935103,3.27421944,3.306106549,3.253039552,3.101706177,2.671944905,3.108384539,0.021053397,0,0,2.78926518,3.315940173,3.021516978,2.986999582,3.084273284,3.134790038,2.430632402,2.548994297,3.077353622,0.021048627,0,0,1.95396507,3.208393833,3.470386009,3.372814658,3.281405458,0,1.237067574,1.79767839,3.409854716,0,0,3.390272596,2.341303828,2.495456336,2.774431137,2.104757816
2012-03-15.csv,3.768229568,0,3.348855854,0,3.444436249,3.462594511,3.541494614,0,3.538903167,3.458465914,3.341876826,3.363475172,3.213807288,3.303524811,3.195269289,3.05365939,2.587710213,3.126524673,0.021053397,0,0,2.542790591,3.306560227,3.009202328,2.947379079,2.985265749,3.161919913,2.493130763,2.531400705,3.041508133,0.021048627,0,0,2.189368091,3.266673026,3.36725836,3.336593848,3.056204272,0.021053397,0.951101619,1.79767839,3.384308289,0,0,3.278157626,2.289326869,2.431798811,2.788851915,2.106009012
2012-04-01.csv,3.768229568,0,3.292742048,0,3.231489661,3.267542229,3.314627777,0,3.500383281,3.449429396,3.393271682,3.435609156,3.25509959,3.267103727,3.260310877,3.088618108,2.748183494,3.090580058,0.021053397,0,0,2.738269243,3.278372642,3.008181198,2.990936343,2.949406889,3.128995651,2.281285792,2.647989882,3.006782379,0.021048627,0,0,2.123542935,3.239005172,3.423119772,3.417008202,3.171418923,0.021053397,0.951101619,1.802939059,3.400263563,0,0,3.305138069,2.295220254,2.509541462,2.671538427,2.135276038
2012-04-15.csv,3.768229568,0,3.495713173,0,3.525704298,3.541038607,3.578494096,0,3.610566574,3.427405741,3.324143199,3.347804556,3.230303849,3.284539373,3.16115544,3.120729665,2.513941032,3.143286761,0.021053397,0,0,2.678450312,2.726698579,3.033466047,2.980814123,2.946586201,3.131273573,2.402448825,2.589945331,3.117060849,0.021048627,0,0,0.329964372,3.268240068,3.392313943,3.272579024,3.051126356,0.021053397,0.951101619,1.623879394,3.370452568,0,0,3.303363292,2.30834568,2.534226076,2.835127445,1.756601427
2012-05-01.csv,3.768229568,0,3.514493428,0,3.545026179,3.551915032,3.580609361,0,3.630675406,3.421058348,3.334783204,3.404292906,3.208653897,3.29074888,3.172228648,3.099879566,2.593704164,3.140953654,0.021053397,0,0,2.679869438,3.222365055,2.979118766,3.046265217,2.968051026,3.034794424,2.454526608,2.555729535,3.033677424,0.021048627,0,0,2.232197093,3.228238339,3.398406687,3.312399075,3.065709358,0.021053397,0.951101619,1.590428497,3.403813998,0,0,3.32185585,2.366104406,2.368958375,2.823033166,1.88236232
2012-05-15.csv,3.768229568,0,3.448788182,0,3.20993427,3.204611635,3.268053838,0,3.525990731,3.406380225,3.331547168,3.435811779,3.224176118,3.30238786,3.15536148,3.023055346,2.572979106,3.06949586,0.021053397,0,0,2.679569898,3.236658137,2.945775873,3.033684113,2.954420458,3.016239429,2.511132233,2.605099142,3.008129261,0.021048627,0,0,2.062750973,3.221035039,3.419260054,3.279434776,3.080241735,0,0.951101619,1.602199447,3.406254976,0,0,3.305742025,2.387024051,2.319726137,2.784965823,1.907543942
2012-06-01.csv,3.768229568,0,3.4920467,0,3.221361464,3.248529724,3.525804764,0,3.53128927,3.385147564,3.313936678,3.360095089,3.266806141,3.347781328,3.132459356,3.01281348,2.493222928,3.122135748,0.021053397,0,0,2.760703034,3.186309893,2.928326271,3.064848686,2.900681544,2.96659644,2.480579665,2.535345111,3.059754737,0.021048627,0,0,2.046423447,3.200486224,3.405051631,3.297736655,3.085158107,0,0.951101619,1.677654262,3.421275608,0,0,3.295104458,2.429694271,2.347478239,2.765959332,1.9005968
2012-06-15.csv,3.768229568,0,3.543011893,0,3.081759413,3.116036594,3.572905426,0,3.61305712,3.365482918,3.338820621,3.408389857,3.31271041,3.375574611,3.152931804,3.008746381,2.509823198,3.165912514,0.021049891,0,0,2.621958363,3.235617438,2.880549205,3.102923511,2.947881041,3.000806544,2.227535672,2.568237999,3.086302143,0.021048626,0,0,2.041119445,2.964893941,3.425725584,3.342565374,3.052941726,0,1.270912634,1.732565024,3.426924297,0,0,3.334599666,2.414810917,2.325730326,2.815033433,2.405547267
2012-07-01.csv,3.768229566,0,3.433822164,0,3.47056373,3.491775285,3.536474329,0,3.571037216,3.3536731,3.393934418,3.545514807,3.388858113,3.33020617,3.206799766,2.96234695,2.630988876,3.22356609,0.021049891,0.021053397,0,2.743184307,3.312998069,2.972475408,3.19064022,2.916160048,3.049696754,2.142808722,2.715420734,3.0332847,0.021048626,0.021048627,0,2.100752962,3.07018303,3.53969032,3.347715963,3.25966685,0,1.270912634,1.850499147,3.489671788,0,0,3.430052059,2.47184493,2.382362932,2.833419194,1.868293812
2012-07-15.csv,3.768229568,0,3.413829559,0,3.450183719,3.466968916,3.499989435,0,3.540991349,3.313017929,3.374759501,3.575279845,3.376502167,3.34407496,3.171323416,2.965631579,2.608711738,3.199985245,0.699448833,0,0,2.917205408,3.222981023,2.91786206,3.096550605,2.922141622,2.995475247,2.188793647,2.590681902,2.930352876,0.699447836,0,0,2.229271738,3.007734685,3.554362427,3.305461208,3.359699531,0,1.483433397,1.932373915,3.495717425,0,0,3.442077103,2.441004983,2.376672361,2.865329797,1.871102568
2012-08-01.csv,3.768229565,0,3.423634917,0,3.476523618,3.503793298,3.529303785,0,3.580898339,3.265018521,3.340823709,3.385438237,3.341841606,3.405511143,3.171512848,2.946245902,2.588821515,3.200507867,0.689427494,0.021053397,0,2.473751217,3.308114079,2.882673178,3.174339193,2.903468704,3.057729709,1.773082892,2.582103824,3.027891408,0.689621596,0.021048627,0,2.125300885,3.02826243,3.436521925,3.311999604,3.011540967,0.021051084,1.483433397,1.836508579,3.487390003,0,0,3.249845014,2.40562225,2.295142829,2.823149885,1.740360255
2012-08-15.csv,3.768229568,0,3.406726679,0,3.384552428,3.411648057,3.539282903,0,3.570024893,3.315026989,3.341703926,3.333475885,3.338727382,3.383317108,3.16013875,2.915992483,2.553296001,3.201652763,0.689427494,0.021053397,0,2.536403346,3.291289513,2.912051711,3.144019064,2.961447538,3.026432847,1.944899906,2.562758942,3.003391374,0.689621596,0.021048627,0,2.078889355,3.057304893,3.402680373,3.312921938,2.978606672,0.021053397,1.653033224,1.794028438,3.488659801,0,0,3.234121391,2.411861027,2.368026775,2.885625063,1.764106608
2012-09-01.csv,3.768229567,0,3.467571599,0,3.475054639,3.500628825,3.561465222,0,3.592568817,3.27751487,3.377175114,3.524839755,3.377492468,3.38462678,3.183743383,3.006391325,2.624599303,3.205900108,0.689427494,0.021053397,0,2.818832518,3.290102227,2.96447499,3.159568122,2.907052722,3.011940349,2.07515374,2.555326586,3.029900616,0.689621596,0.021048627,0,1.973217953,3.075847753,3.512185333,3.288196026,3.316457417,0,1.483433397,1.945954534,3.522215311,0,0,3.390235024,2.446642253,2.309428209,2.861736119,1.730682773
2012-09-15.csv,3.768229568,0,3.460208288,0,3.478062696,3.502074564,3.536947779,0,3.587469731,3.239910007,3.379835011,3.498845506,3.392201348,3.394659027,3.175956495,3.01061377,2.585076094,3.203510396,0.689427494,0.021053397,0,2.776496323,3.296835062,2.961175226,3.172379106,2.984149794,3.026263679,1.881085742,2.59543505,2.962553478,0.689621596,0.021048627,0,1.865968371,3.064491618,3.515185143,3.306075542,3.288495361,0,1.483433397,1.933917652,3.509859969,0,0,3.389987836,2.361425424,2.222851657,2.990571862,1.705537482
2012-10-01.csv,3.768229568,0,3.403588833,0,3.403224686,3.422607809,3.554881065,0,3.563212976,3.201675107,3.399779579,3.555695266,3.408861925,3.42380097,3.20158833,3.008788932,2.59057728,3.230066599,1.086781019,0.021053397,0,2.821968606,3.333294199,2.926245745,3.216147059,2.995703085,3.120932492,2.022314677,2.671612325,3.076788182,0.961770836,0.021048627,0,2.022188649,3.190061007,3.556926365,3.320335896,3.400581165,0.021053397,1.537900323,1.942658163,3.520560192,0,0,3.400472725,2.453103595,2.237035406,2.93978184,1.7090679
2012-10-15.csv,3.768229568,0,3.448331796,0,3.438272161,3.463405563,3.546462148,0,3.5789715,3.16211439,3.410163314,3.525031726,3.391883789,3.421182908,3.224755763,2.998741631,2.6342542,3.235883205,1.369553206,0,0,2.93550416,3.34304553,2.91394322,3.198762358,2.964252531,3.116811659,1.700321746,2.668459046,3.075926217,1.234965024,0,0,2.177044989,3.187518944,3.528520068,3.335410957,3.287626247,0.021053397,1.483433397,1.934946297,3.504230201,0,0,3.404788311,2.515814945,2.246668952,2.883072542,1.641237178
2012-11-01.csv,3.768229568,0,3.274523468,0,3.293098627,3.321864452,3.434174916,0,3.501509456,3.114845374,3.409860356,3.512579973,3.398660218,3.428950865,3.22319444,2.980625703,2.617972989,3.232386805,1.369553206,0,0,3.01211709,3.342930268,2.893325203,3.177608646,2.973156572,3.112279366,1.99768198,2.646654564,3.078330089,1.234965024,0,0,2.113573883,3.183266251,3.539513342,3.32956591,3.30941399,0,1.270912634,1.944759933,3.520291912,0,0,3.403977522,2.440938529,2.248441527,2.921442196,1.66967404
2012-11-15.csv,3.768229568,0,3.290881195,0,3.322161075,3.337537945,3.456287935,0,3.496773543,3.056571225,3.415711884,3.530527755,3.381159676,3.380073785,3.239284146,3.066874124,2.693001294,3.258573481,1.525075219,0,0,3.007280558,3.326577033,2.949168447,3.138634995,2.960648818,3.100610626,1.641939709,2.676860953,3.090662585,1.379262434,0,0,2.134950364,3.104017942,3.546877167,3.330285302,3.329510929,0,1.313833569,1.958037972,3.51034582,0,0,3.411280012,2.539644706,2.342088747,2.964736569,1.751291262
