# date, startedDateTime,TTFB,renderStart,onContentLoaded,onLoad,fullyLoaded,visualComplete,PageSpeed,SpeedIndex,rank,reqTotal,reqHtml,reqJS,reqCSS,reqImg,reqGif,reqJpg,reqPng,reqFont,reqFlash,reqJson,reqOther,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,bytesGif,bytesJpg,bytesPng,bytesFont,bytesFlash,bytesJson,bytesOther,bytesHtmlDoc,numDomains,maxDomainReqs,numRedirects,numErrors,numGlibs,numHttps,numCompressed,numDomElements,maxageNull,maxage0,maxage1,maxage30,maxage365,maxageMore,gzipTotal,gzipSavings
2011-10-15T00:00:00,6.841615476,6.490429436,6.559531423,0,6.492008523,6.514168948,6.484688364,6.838305987,6.575000015,0,6.503174509,6.31216882,6.436437953,6.344211342,6.446355631,6.316173201,6.014464403,6.285621731,3.78570969,5.71032494,0,6.055869297,6.460003769,6.373590653,6.518163518,6.20360311,6.318025894,5.79278336,6.045348721,5.979984733,3.632133545,5.347518754,0,3.970867383,6.34009622,6.479532912,6.494246784,5.808922749,4.406529462,4.505036398,4.619132651,6.344123992,6.418420702,0,6.274689893,5.750206359,5.711424299,5.597425329,4.715667796,6.48712845,5.609577861
2011-11-01T00:00:00,7.503840747,7.284399999,7.273594831,0,7.238089553,7.255218333,7.231235473,7.486156363,7.293726563,7.309919262,7.189734261,6.954966389,7.114947746,7.081774425,7.13621055,6.992157407,6.717879743,6.951273173,4.520713217,6.38489555,0,6.463743509,7.123691961,7.006678075,7.178915204,6.920530256,6.97921174,6.462879655,6.718795756,6.627111825,3.800381265,5.959062083,0,4.213546609,6.982624904,7.133036916,7.148059539,6.48186063,4.803176371,5.466652982,5.420593407,7.026812179,7.093700602,0,6.92487446,6.446360823,6.394036836,6.105958339,5.388300581,7.168480515,6.347551452
2011-11-15T00:00:00,7.490529402,7.049939139,7.210377732,0,7.185386971,7.204968053,7.185535199,7.472678351,7.251302983,7.282072041,7.179704336,6.948693145,7.110032597,7.062034514,7.128028149,6.988890831,6.709736747,6.958457956,4.594743267,6.37220954,0,6.644401231,7.110223633,6.970398124,7.17554144,6.905390948,6.9647064,6.528482963,6.693166471,6.615492103,3.873760801,6.046316521,0,4.697867931,6.982348897,7.112683461,7.153220259,6.497188363,5.261731125,5.399761204,5.450247699,7.025953482,7.059343012,0,6.933014167,6.438422201,6.383267985,6.160079689,5.422142801,7.160003578,6.298411062
2011-12-01T00:00:00,7.52131798,7.087827623,7.26558352,0,7.22817311,7.249927653,7.232329692,7.503970827,7.299683139,7.242705956,7.224297927,6.973579695,7.151419967,7.136107682,7.168122729,7.033990239,6.75867857,6.998642857,4.699682649,6.459008612,0,6.713144895,7.143274594,7.048658994,7.182449373,6.967592172,7.000014411,6.565817061,6.741254457,6.624086988,3.963735961,6.15013318,0,4.787717201,7.019497905,7.162024603,7.199939151,6.500320968,5.292206459,5.51925758,5.523351954,7.070215336,7.119045498,0,6.987669383,6.498770335,6.473622438,6.117324161,5.325867122,7.187910098,6.350608696
2011-12-15T00:00:00,7.513709248,7.232869174,7.293627787,0,7.249093127,7.265981158,7.247042161,7.496719232,7.318552148,7.115585374,7.215911689,6.998172982,7.153370487,7.126420712,7.151905745,7.019378564,6.746102333,6.990737613,4.770680956,6.446129192,0,6.729644519,7.133170523,7.041107086,7.16603065,6.9551806,6.988523075,6.534863296,6.749754882,6.596161414,4.08707269,6.173912372,0,4.647843464,7.003705438,7.168754395,7.189399393,6.569719013,5.219054224,5.586683832,5.579782499,7.081957511,7.119284425,0,6.981298394,6.510192749,6.452090847,6.109344083,5.276945379,7.15923734,6.308214702
2012-01-01T00:00:00,7.519692404,7.180715893,7.290985816,0,7.253457719,7.270378086,7.253597565,7.5037961,7.319892757,6.998454068,7.223284313,6.959004889,7.14534711,7.135366482,7.167930784,7.038724468,6.759884867,6.996152679,4.724215425,6.44097102,0,6.673907615,7.156949767,7.064071469,7.179076275,6.966657389,7.0133197,6.622443945,6.763774124,6.646118034,3.993051351,6.063449666,0,4.914841575,7.028262584,7.158191574,7.206179102,6.483632653,5.204036192,5.500855315,5.596464061,7.084746632,7.123942603,0,6.971552666,6.50329396,6.46807516,6.110240509,5.404006957,7.180785442,6.280170091
2012-01-15T00:00:00,7.520234556,7.191444571,7.241857806,0,7.229436518,7.245291194,7.232217605,7.503766914,7.29227433,6.310508662,7.228328667,7.003605361,7.150431033,7.153422061,7.167717977,7.035131986,6.763657222,6.999252691,4.749471391,6.468260477,0,6.74476054,7.150567897,7.071514278,7.173953694,6.967677874,7.005576773,6.557760451,6.758599738,6.652771804,4.020233168,6.061045945,0,4.708013399,7.023760488,7.173784317,7.198826902,6.534027061,5.092235847,5.520710647,5.646371885,7.099777914,7.125711018,0,6.988705515,6.524099688,6.473294624,6.134977834,5.416176085,7.173390195,6.30050888
2012-02-01T00:00:00,7.519149958,7.156655368,7.262311674,0,7.237213399,7.252732029,7.236170161,7.503108387,7.295856278,7.24452852,7.239689296,7.031578603,7.164444207,7.128424155,7.174403,7.033007642,6.770825119,7.003537598,4.710747794,6.473203986,0,6.766223965,7.146663381,7.038411114,7.181452665,6.968633817,7.001030695,6.534135545,6.757028166,6.644457785,4.251259029,6.023163268,0,4.614914596,6.99324447,7.190756572,7.210106312,6.593574631,5.181410463,5.560944712,5.613226281,7.106338041,7.129752391,0,7.00723044,6.518068405,6.465286721,6.127425139,5.399122382,7.177757685,6.276812021
2012-02-15T00:00:00,7.520234556,7.238407046,7.283307351,0,7.269826831,7.283339509,7.262466434,7.504471761,7.311059934,7.329029657,7.223755148,7.008967453,7.150596295,7.156218979,7.160848153,7.027875083,6.750914951,7.014884175,4.829475755,6.433220189,0,6.732992036,7.150591826,7.04763909,7.170561518,6.973932222,7.022925906,6.547454768,6.765461918,6.700261353,4.265993501,5.949122,0,4.46365857,6.996437058,7.163041465,7.195918037,6.543453124,5.225915545,5.644628253,5.661831586,7.097887823,7.129372551,0,6.980116799,6.517647356,6.461283454,6.183864271,5.449956088,7.180524823,6.291405465
2012-03-01T00:00:00,7.518607217,7.278365474,7.313533596,0,7.270618949,7.28135264,7.254849107,7.502448101,7.328430932,7.213427846,7.228822824,7.014427466,7.156283767,7.153093999,7.166746814,7.036525862,6.758755016,7.019181042,4.791256818,6.46716183,0,6.749183206,7.153814368,7.047989604,7.179124926,6.968458351,7.01936555,6.624060072,6.765589078,6.6759949,4.199152973,5.995426538,0,4.848313687,7.023183186,7.170481692,7.208974947,6.565641333,5.329151625,5.644150247,5.710706317,7.097752936,7.12808816,0,7.036125243,6.358809806,6.211834734,5.954146048,5.086004358,7.194034072,6.319085221
