# date,startedDateTime,TTFB,renderStart,onContentLoaded,onLoad,fullyLoaded,visualComplete,PageSpeed,SpeedIndex,rank,reqTotal,reqHtml,reqJS,reqCSS,reqImg,reqGif,reqJpg,reqPng,reqFont,reqFlash,reqJson,reqOther,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,bytesGif,bytesJpg,bytesPng,bytesFont,bytesFlash,bytesJson,bytesOther,bytesHtmlDoc,numDomains,maxDomainReqs,numRedirects,numErrors,numGlibs,numHttps,numCompressed,numDomElements,maxageNull,maxage0,maxage1,maxage30,maxage365,maxageMore,gzipTotal,gzipSavings
2013-05-15.csv,3.768229566,3.584817505,3.637180832,0,3.583565583,3.518535135,3.519556802,3.762229955,3.64319697,2.697400253,3.50842869,3.361690143,3.350160505,3.448722164,3.483539075,3.208418962,3.238487459,3.521215498,1.75119836,2.51075235,0,2.929515422,3.35876327,3.387948136,3.504306437,3.346515059,3.398478017,2.256084947,3.278360267,3.241956344,1.66859049,1.931485936,0,0.726126114,3.396815743,3.51917248,3.556634022,2.609197522,0,2.202673466,2.622697861,3.477454364,3.395956044,0,3.32162486,2.797887161,2.811764324,3.047424996,2.184940501,3.130804362,2.871593524
2013-06-01.csv,3.768229568,3.54651897,3.676174748,0,3.605959081,3.587452855,3.569394686,3.762322453,3.687988322,2.66704945,3.518856464,3.353626727,3.37988884,3.453859801,3.481071079,3.212032497,3.239980409,3.501641907,1.75119836,2.415546061,0,3.02942268,3.352665297,3.382796348,3.531286869,3.335311325,3.434881751,2.998409306,3.272846718,3.291904159,1.675892986,1.77363854,0,0.931173032,3.400138903,3.51661117,3.57857469,2.745142589,0.021051084,2.202673466,2.603011459,3.486535908,3.395470727,0,3.355579778,2.837838028,2.905321595,3.051362727,2.109156445,3.111887425,2.996618129
2013-06-15.csv,3.768229568,3.576366963,3.663090919,0,3.576311564,3.54346271,3.513584262,3.764297443,3.673586087,2.701449251,3.50114433,3.081142289,3.377288892,3.451454495,3.480103826,3.225464421,3.227065986,3.456231846,1.75119836,2.465544655,0,2.995078295,3.256150565,3.379849946,3.506725263,3.320355409,3.377297575,2.983810932,3.270981292,3.08919708,1.674955011,2.150505814,0,0.754352255,3.363948674,3.51411793,3.53184269,2.425186967,0.699450397,2.287883734,2.583819786,3.493307296,3.396022062,0,3.242988399,2.803831529,2.849565151,3.061075659,2.240096582,2.907177422,2.918878834
2013-07-01.csv,3.768229568,3.565042268,3.666129936,0,3.625047576,3.588306057,3.568500881,3.764794754,3.684851622,2.686913545,3.541189443,3.387043153,3.401751733,3.470999774,3.494400624,3.258754552,3.212554433,3.494426567,1.596243413,2.34390497,0,3.034718856,3.233538715,3.394892155,3.51059622,3.370302548,3.409098039,2.9317878,3.252806201,3.277126597,1.52671716,1.89411161,0,1.032351748,3.373125823,3.544711164,3.574796486,2.759840919,0.021053397,2.1555913,2.60654812,3.518686379,3.391749086,0,3.378867424,2.85017278,2.866280906,3.058617151,2.145315647,2.846979205,2.972396819
2013-07-15.csv,3.768229568,3.60861074,3.673393489,2.531484856,3.542783584,3.603621637,3.584188758,3.764847077,3.675349672,2.635702454,3.51927583,3.324166177,3.398429284,3.462549527,3.482618467,3.264220891,3.225728463,3.479782722,1.596243413,2.561667928,0,3.066314684,3.397325283,3.381808642,3.527567976,3.367398483,3.472808084,2.856973022,3.372514241,3.253956869,1.525841033,2.249987093,0,1.026967436,3.366606385,3.52687272,3.583114191,2.752532095,0.021053397,2.011441818,2.61118303,3.494035908,3.370852488,0,3.353428446,2.904342307,2.873879456,3.046385388,2.088295701,3.147836245,3.007335997
2013-08-01.csv,3.768229568,3.540650733,3.674719254,3.256813134,3.628589605,3.62293073,3.593688286,3.764634463,3.702704375,2.534068938,3.522323579,3.305028372,3.348823845,3.445783751,3.492759228,3.253042971,3.258445077,3.486205837,1.708604935,1.97313637,0,2.916750964,3.4131804,3.38153951,3.507907537,3.325226688,3.421675394,2.108976534,3.349632793,3.307832479,1.665920572,1.686834293,0,0.224512739,3.361974756,3.507152046,3.607003581,2.631245518,1.324884384,2.056247006,2.612400781,3.485516907,3.378819369,0,3.291977261,2.84062943,2.873005937,3.042910493,2.055127862,3.176179651,
2013-08-15.csv,3.768229566,3.499965669,3.29533064,3.078376327,3.079383999,3.294930698,3.27653416,3.764797375,3.441615147,2.43927966,3.511521315,3.250108832,3.306749027,3.413749077,3.470300997,3.220475037,3.236107571,3.465190329,1.708604935,2.185048171,0,3.082180038,3.388346765,3.380742889,3.472932272,3.292354089,3.409894924,2.874928024,3.312345319,3.288520472,1.665920572,2.042770713,0,0.183277262,3.366470737,3.512072441,3.585723822,2.718039483,0.021053397,2.056247006,2.597462804,3.441510154,3.368399872,0,3.34031294,2.784715868,2.833055377,3.047062774,1.994303071,3.155246713,
2013-09-01.csv,3.768229568,3.569943512,3.631250516,3.22147665,3.553213737,3.44438366,3.499070133,3.765123115,3.678426406,2.398316943,3.519108148,3.342894552,3.315275239,3.321704382,3.491491428,3.273295986,3.246261951,3.492841071,1.708604935,2.247889128,0,3.010643636,3.390607071,3.356950719,3.475234205,3.221328439,3.425300542,2.763610172,3.32166455,3.286243987,1.690906364,1.837771992,0,0.462163181,3.359149482,3.519286678,3.606952718,2.696490816,0,2.087751369,2.721965626,3.456956811,3.380964052,0,3.310182955,2.772952425,2.962244629,3.04922953,1.956428627,3.152965977,
2013-09-15.csv,3.768229568,3.617443093,3.699103371,3.234990622,3.606309114,3.594232563,3.397479227,3.76518472,3.69974372,2.415142519,3.511824938,3.335114087,3.365221581,3.32530989,3.482666212,3.238528861,3.241814443,3.50706192,1.774685745,2.545497052,0,3.005453609,3.427818002,3.364162233,3.507911822,3.229943793,3.450611241,2.864165949,3.354600115,3.30807101,1.592548259,2.298701107,0,0.891643279,3.369591092,3.521435575,3.606044866,2.64409838,0.644021569,1.963866885,2.681702988,3.4434975,3.351190763,0,3.296801261,2.836838031,2.954590695,3.033207552,2.040359087,3.244955532,
2013-10-01.csv,3.768229567,3.607295809,3.628838873,3.212791763,3.586094464,3.505275253,3.528926439,3.765028136,3.648576365,2.374907492,3.514473549,3.312275465,3.366561579,3.44438919,3.479295842,3.219769167,3.21616447,3.515285771,1.774685745,2.486658503,0,2.973874132,3.40030061,3.37847999,3.509984074,3.273409963,3.412951374,1.993082916,3.308332405,3.239300286,1.579647951,2.163937344,0,1.501471767,3.360538318,3.516932185,3.613419394,2.560958615,0.699449231,2.155487565,2.665265804,3.487733379,3.36832101,0,3.280770817,2.826019531,2.943037506,3.041592562,2.110604014,3.171482779,
2013-10-15.csv,3.768229568,3.595711388,3.674938939,3.023478038,3.484999022,3.527930459,3.489139033,3.765351598,3.602509796,2.338601432,3.509823815,3.272394981,3.323904732,3.396931294,3.485277593,3.245912751,3.214975125,3.511625909,1.674040418,2.63942833,0,3.026118973,3.337832438,3.285999312,3.511926775,3.297792662,3.229300309,1.008344007,3.326257061,3.255121566,1.481995581,2.216421171,0,0.963937286,3.36758463,3.516079023,3.602560782,2.710571186,1.324884384,2.056247006,2.646047827,3.441744515,3.357484831,0,3.315389531,2.810734062,2.939523022,3.040239182,2.178140939,3.188075345,
2013-11-01.csv,3.768229568,3.592162367,3.655723382,3.115236552,3.315084976,3.452971649,3.542584182,3.764236621,3.645870693,2.313088757,3.498030451,3.289062916,3.354404144,3.365416396,3.435709331,3.230876146,3.117371569,3.50680281,2.025208322,2.524207154,0,3.064439853,3.397147208,3.363945294,3.464861,3.188510502,3.315025437,2.523643098,3.075193783,3.251529984,1.640539725,2.123119049,0,0.653261431,3.373097816,3.531797683,3.55165788,2.654606963,1.324884384,2.113948394,2.761567911,3.478384468,3.362948043,0,3.330705549,2.887254565,2.942979642,2.870202615,2.289811571,3.259882334,
2013-11-15.csv,3.768229567,3.571107732,3.530064625,3.223477149,3.373796095,3.514019437,3.499621954,3.758521933,3.56013773,2.362695692,3.509458554,3.312947324,3.318798752,3.418331346,3.467890514,3.202199316,3.205523702,3.510947169,2.010793625,2.245728414,0,3.115627447,3.414791401,3.384325898,3.50647582,3.327289709,3.383603514,1.777588498,3.214247452,3.241983858,1.666348028,1.772920231,0,0.721073649,3.375101542,3.538312995,3.544326077,2.689827179,1.731728698,2.094620522,2.876873495,3.346557142,3.376644655,0,3.310139076,2.904872051,2.991945014,2.844723948,2.254258419,3.028883534,
2013-12-15.csv,3.768229568,3.589363688,3.550831756,3.142741255,3.50707778,3.500588248,3.475237776,3.765108375,3.591159299,2.453079842,3.516979931,3.346152994,3.332731211,3.410692185,3.458059023,3.316600458,3.153503891,3.509622513,2.010793625,2.314849803,0,3.285325012,3.129684463,3.370854396,3.494859416,3.308669662,3.305285324,2.357693177,3.129402757,3.251778069,1.689315101,1.858656552,0,1.0241297,3.382636359,3.542905363,3.537630223,3.319482322,1.731728698,2.119385135,2.894108091,3.480701152,3.363213407,0,3.464597335,2.900172278,2.936875955,2.932876348,2.146567524,2.674929412,
