0,0,1
1,0.451948879,0.548051121
2,0.450678816,0.549321184
3,0.450674925,0.549325075
4,0.450639302,0.549360698
5,0.450546062,0.549453938
6,0.450417901,0.549582099
7,0.450348207,0.549651793
8,0.450340994,0.549659006
9,0.450338641,0.549661359
10,0.450310133,0.549689867
11,0.449840596,0.550159404
12,0.449834962,0.550165038
13,0.449824729,0.550175271
14,0.449794184,0.550205816
15,0.449792643,0.550207357
16,0.449621691,0.550378309
17,0.449600654,0.550399346
19,0.44948834,0.55051166
20,0.449477398,0.550522602
21,0.449392194,0.550607806
22,0.449382441,0.550617559
23,0.449354613,0.550645387
24,0.449350305,0.550649695
25,0.449298469,0.550701531
26,0.449277459,0.550722541
27,0.44926611,0.55073389
28,0.449253843,0.550746157
29,0.449251037,0.550748963
30,0.449143034,0.550856966
31,0.445870878,0.554129122
32,0.445836587,0.554163413
33,0.445812776,0.554187224
35,0.445768801,0.554231199
36,0.445735629,0.554264371
38,0.445642652,0.554357348
39,0.445625869,0.554374131
40,0.445539754,0.554460246
41,0.445538162,0.554461838
42,0.445531166,0.554468834
43,0.445369727,0.554630273
44,0.445343616,0.554656384
45,0.445324094,0.554675906
46,0.445232583,0.554767417
47,0.445178726,0.554821274
48,0.445168272,0.554831728
49,0.445150688,0.554849312
50,0.445132703,0.554867297
51,0.445082422,0.554917578
52,0.445049248,0.554950752
53,0.445035943,0.554964057
54,0.445031581,0.554968419
55,0.445021895,0.554978105
56,0.445013781,0.554986219
57,0.445002868,0.554997132
58,0.444985257,0.555014743
59,0.444977369,0.555022631
60,0.444973558,0.555026442
61,0.436206589,0.563793411
62,0.436168862,0.563831138
63,0.436168702,0.563831298
64,0.43616545,0.56383455
65,0.436112253,0.563887747
66,0.436068342,0.563931658
67,0.436038137,0.563961863
68,0.436037947,0.563962053
69,0.436033247,0.563966753
70,0.4360323,0.5639677
71,0.435950563,0.564049437
72,0.435950161,0.564049839
73,0.435949768,0.564050232
74,0.435947267,0.564052733
75,0.435946027,0.564053973
77,0.435942166,0.564057834
78,0.435932546,0.564067454
79,0.435926363,0.564073637
80,0.435924003,0.564075997
81,0.435921043,0.564078957
83,0.435917442,0.564082558
85,0.435917277,0.564082723
86,0.435896138,0.564103862
87,0.43589442,0.56410558
88,0.435893533,0.564106467
90,0.435891965,0.564108035
91,0.435863357,0.564136643
92,0.435858629,0.564141371
93,0.435857625,0.564142375
94,0.435857425,0.564142575
96,0.435856489,0.564143511
97,0.435855779,0.564144221
99,0.435840381,0.564159619
100,0.435839565,0.564160435
