Time,Average Requests,Upper CI,Lower CI
54000,0.00051591289782244604,0.00054458882807948436,0.00048723696756540767
55000,0.0005100502512562818,0.00053811171240785349,0.0004819887901047101
56000,0.00047864321608040314,0.00050642715030162168,0.00045085928185918466
57000,0.00043132328308207813,0.00045937565443618042,0.00040327091172797584
58000,0.00044430485762144193,0.00047123913442641773,0.00041737058081646613
59000,0.0003915410385259644,0.00041751370028178471,0.00036556837677014409
60000,0.00036557788944723707,0.00039081131856378475,0.00034034446033068939
61000,0.00036348408710217852,0.00038896374568997313,0.0003380044285143839
62000,0.00036222780569514343,0.00038743175706215031,0.00033702385432813654
63000,0.00035552763819095572,0.00037972726496491931,0.00033132801141699212
64000,0.00030192629815745483,0.00032329672817740205,0.00028055586813750761
65000,0.00030443886097152506,0.00032690211600332067,0.00028197560593972945
66000,0.00028852596314907957,0.00031064869584592825,0.00026640323045223088
67000,0.00027010050251256368,0.00029075483717257042,0.00024944616785255695
68000,0.00023492462311557822,0.00025344239127144183,0.00021640685495971458
69000,0.00023073701842546096,0.00025166616389962445,0.00020980787295129744
70000,0.00023785594639866043,0.00025624864583732317,0.00021946324695999771
71000,0.00024623115577889496,0.00026624440080622193,0.00022621791075156799
72000,0.00022194304857621472,0.00024028863204737815,0.00020359746510505128
73000,0.00020142378559464012,0.00021913118411935319,0.00018371638706992706
74000,0.00019430485762144078,0.00021311066545560216,0.00017549904978727941
75000,0.00018048576214405371,0.00019775096631744594,0.00016322055797066148
76000,0.00018551088777219444,0.00020360147680393306,0.00016742029874045581
77000,0.00016666666666666682,0.00018328558552170842,0.00015004774781162523
78000,0.00016457286432160797,0.00018181101873851067,0.00014733470990470527
79000,0.00015703517587939682,0.00017274258840583708,0.00014132776335295657
80000,0.00015661641541038523,0.00017284414500768347,0.00014038868581308698
81000,0.00014824120603015056,0.00016363496600855379,0.00013284744605174733
82000,0.00012772194304857583,0.00014210388288625771,0.00011334000321089396
83000,0.00013107202680066971,0.0001452188781381288,0.00011692517546321063
84000,0.00013735343383584569,0.00015273538073682275,0.00012197148693486865
85000,0.00012437185929648197,0.00013925516050183493,0.00010948855809112902
86000,0.00013819095477386907,0.00015320172450755803,0.00012318018504018011
87000,0.00011432160804020059,0.00012877392946526433,9.9869286615136859e-05
88000,0.00011390284757118891,0.00012723438740569731,0.00010057130773668052
89000,0.00010008375209380202,0.00011264854853920886,8.7518955648395173e-05
90000,0.00010050251256281377,0.00011354519484081882,8.7459830284808724e-05
91000,9.7989949748743409e-05,0.00011032951089030011,8.5650388607186708e-05
92000,9.589614740368479e-05,0.00010800348406546835,8.3788810741901231e-05
93000,0.000100083752093802,0.00011209660331584129,8.8070900871762715e-05
94000,9.0871021775544114e-05,0.00010271510677870473,7.9026936772383499e-05
95000,9.4639865996649675e-05,0.00010760556269820769,8.1674169295091662e-05
96000,8.6683417085426943e-05,9.9100076747321141e-05,7.4266757423532744e-05
97000,8.4589614740368296e-05,9.6592128875086505e-05,7.2587100605650087e-05
98000,8.0402010050251071e-05,9.1821880331084547e-05,6.8982139769417595e-05
99000,8.0402010050251017e-05,9.1211631782735751e-05,6.9592388317766282e-05
100000,7.7470686767168987e-05,8.8719346390576842e-05,6.6222027143761133e-05
